Assemblage_Name	7724876-3-0	2823426-3-0	1-6136844-6288469	5037398-3-0	4748445-3-0	3-2296024-2	3227282-6136844-0	2957402-3-2	4335779-6136844-0	1-3737015-0	6037916-4-1	1-3-238461	1-6136844-86309	7894232-3-0	1-3-3426224	7070894-3-0	5454521-6136844-0	3-3-3487925	1-3-8106425	9706544-3-0	5207000-0-0	1-3-5130677	9658448-3-2602592	3-3-2	3788018-3-0	4568533-3-0	3-9556433-2	4800572-6136844-3009163	0-0-1	4335779-9498123-621066	3-3120422-8874061	3267198-9418046-2	1-3-3867490	1-6557329-0	1-8729062-0	7070894-9653197-0	4922361-9556433-2	1069799-3-0	2-3-0	3-3-153319	6654257-3-0	8576247-3-0	3-8746527-2	1-3692398-0	3-9556433-3372581	1-6136844-3009163	1-3-2648723	1-3-0	1-0-3538608	1-3-4759572	7070894-6851436-0	1-6600188-0	1-6130398-0	1-1741643-0	1-2544327-0	6177437-3-0	3-3-7861478	3-4-0	1-5010628-0	1-5962811-0	7338034-9498123-0	1-8426989-0	3-2574036-2	1-6136844-0	2538550-0-0	1-0-0	3-3-2053895	1-3-9407415	1-3-8788018	3-9556433-804995	1-3-4058278	1-659375-0	6275101-3-0	0-3433803-1	1-6136844-4895899	7669638-3-2	1-6136844-4302309	0-0-5690961	180140-3-3426224	3-3-8874061	180140-9145569-3426224	4335779-9498123-0	3-6138676-2	3-9444008-2	2-2-2168089	7070894-3-5189439
assemblage-703-781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	10
assemblage-243-235	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-824-163	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-751-589	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	93	0	170	0	0	14	0	0	0	0	0	0	0	0	31	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	17
assemblage-503-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	6
assemblage-444-418	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	23	287	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	3
assemblage-902-784	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	8	0	0	0	7	0	0	0	0	15	0	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14
assemblage-564-224	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	88	0	74	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	1
assemblage-920-795	0	0	0	25	0	0	53	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-951-379	0	0	13	18	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	110	0	157	0	0	18	0	0	0	0	0	0	0	0	33	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	12
assemblage-775-939	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-975-756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	35	0	0	116	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-901-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5
assemblage-692-760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14
assemblage-505-653	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	44	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	9	4	93	0	0	0	0	0	0	0	11	0	0	0	24	0	0	0	0	0	0	0	23
assemblage-255-237	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-564-226	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	69	0	0	6	0	0	0	0	16	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	8
assemblage-941-790	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	106	0	152	0	0	23	0	0	0	0	0	0	0	0	29	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	13
assemblage-206-394	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-947-379	0	0	0	16	0	0	51	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	4	0	165	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-156-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	51	0	0	106	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-885-841	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-505-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-858-122	0	0	0	61	0	0	5	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-787-946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-171-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	135	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-908-840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-965-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	20	0	43	0	0	0	0	0	0	0	24	0	0	0	120	0	0	0	0	0	0	0	6
assemblage-876-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	55	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	25	0	0	0	0	0	7
assemblage-199-476	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	58	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	54	0	63	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	6
assemblage-504-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-595-776	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	66	0	0	0	0	0	4
assemblage-939-116	0	0	0	0	0	0	0	0	25	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	20	0	0	0	0	5	0	0	0	35	0	114	0	0	11	0	0	0	11	0	0	0	0	0	0	14	0	66	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	38	0	0	0	15
assemblage-752-302	0	0	0	0	0	0	0	0	30	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	34	0	118	0	0	3	0	0	0	2	0	0	0	0	0	0	9	0	53	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	37	0	0	0	17
assemblage-195-455	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-718-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-607-434	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	12
assemblage-859-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	33	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	74	0	0	0	22
assemblage-399-803	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	51	0	52	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	4
assemblage-397-779	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	11	0	0	0	12	0	0	0	0	17	0	0	0	0	0	10	0	38	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	13
assemblage-923-779	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	7	0	0	0	11	0	0	0	0	14	0	0	0	0	0	5	0	22	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	13
assemblage-859-499	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-731-315	0	0	0	0	0	0	0	0	30	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	50	0	100	0	0	18	0	0	0	13	0	0	0	0	0	0	18	0	52	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	32	0	0	0	14
assemblage-935-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-567-217	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	8	127	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-918-961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	31	0	0	17	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11
assemblage-929-942	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	79	0	0	0	0	0	14
assemblage-287-849	0	0	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	41	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	54	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	154	0	0	0	15
assemblage-271-845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12	0	19	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	70	0	0	0	35
assemblage-131-138	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-954-840	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	54	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	73	0	59	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	10
assemblage-572-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	137	0	0	0	19
assemblage-905-827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-486-677	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-926-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	7	0	0	0	80	0	0	0	0	0	0	0	15
assemblage-912-785	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	11	0	0	0	0	17	0	0	0	0	0	14	0	24	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12
assemblage-920-952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-262-234	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-779-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-661-958	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-905-835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-243-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-628-437	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	6	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	179	0	0	0	13
assemblage-615-421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	137	0	0	0	21
assemblage-844-496	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-661-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	144	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-939-810	0	0	0	21	0	0	52	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	11	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	16	0	0	0	9	0	130	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-928-765	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	54	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	69	0	64	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5
assemblage-928-796	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	61	0	0	0	0	0	0	0	5	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	39
assemblage-768-990	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	36	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5
assemblage-877-553	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-255-927	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
