Assemblage_Name	6905183-3680828-1	3-3095721-1	3-1423406-1	1-1-9420313	3451385-0-1	3737745-1-4	3662014-0-1	6707198-1429155-4	2-9634874-1	3-1067370-1	1-9963768-4	3-3-4	8309227-3680828-1	3-4379935-1	1-1-4	9298144-1-9420313	3-9082551-1	1024542-0-1	1-2738701-4	1-2738701-6702610	3-9431558-1	8510096-2738701-4	3-3680828-1	572395-1-4	3-6985314-1	1-5023111-9420313	3-3608503-1	6707198-1-6693260	4234597-1-1	3-9876333-1	2-6942474-1	2-3953944-1	6707198-1543284-8776825	6707198-1-9784132	2-4-7736494	6707198-2560203-4	1-1-745671	2-4-3971221	3-0-4788306	2-4-6333619	2-4-1	2-2061729-1	2-4-6862965	2788490-4-1	3-0-1	3-3680828-2087846	2-4-426087	2654469-4-7587051	3499765-4-1	6707198-1-4	4234597-3329041-1	6707198-1429155-8776825	1-1-3292694	2-1-3455956	2654469-4-1	2240274-4-1	2135425-1-9420313	1505011-2738701-4	1-1-1478923	6719677-4-1	9238492-2738701-4	3-0-8201927	2-1-1	2-3729449-1	8381734-4-1	3-1300398-1	1-8634573-9420313	7791480-3680828-1	1-2738701-4357986
assemblage-607-434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	104	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-859-809	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	109	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-399-803	0	0	0	29	0	0	0	0	0	0	0	0	0	0	89	0	0	0	103	0	0	15	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	47	0	0	0	62	0	0	0	0	0	0	0	0	20	69	0	0	0	0	0	0	0	35	0	0	0	0	0	22
assemblage-397-779	0	0	0	36	0	0	0	0	86	0	0	0	0	0	105	0	0	0	10	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	15	0	0	0	0	40	0	0	0	0	25	0	0	0	0	0	0	0	77	0	0	0	0	0	11
assemblage-923-779	0	0	0	29	0	0	0	0	72	0	0	0	0	0	115	0	0	0	11	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	11	0	0	0	0	32	0	0	0	0	42	0	0	0	0	0	0	0	78	0	0	0	0	0	11
assemblage-859-499	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	5	11	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	5	0	0	0	9
assemblage-731-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	189	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-935-118	0	0	0	34	0	0	13	44	0	0	0	0	0	0	0	0	0	7	28	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4
assemblage-567-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	52	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	309	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-918-961	0	0	0	6	10	0	0	11	0	0	0	0	0	0	0	0	0	0	42	0	0	0	163	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	25
assemblage-929-942	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	12	0	0	0	0	0	0	0	0	27	0	6	0	0	40	0	0	0	333	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-287-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	42	0	0	0	38	0	0	0	0	0	0	0	22	0	0	0	34	0	0	0	0	0	34	0	0	0	213	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-271-845	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	122	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-131-138	0	0	6	7	0	0	0	47	0	0	0	0	0	22	0	0	0	0	44	0	32	0	63	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	18	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5
assemblage-954-840	0	0	0	29	0	0	0	0	0	0	0	0	0	0	100	0	0	0	74	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	50	0	0	0	0	0	0	0	0	28	77	0	0	0	0	0	0	0	29	0	0	0	0	0	20
assemblage-572-224	0	0	0	18	0	0	18	52	0	0	0	0	0	0	0	0	0	14	35	0	0	0	175	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	47	0	0	0	34	0	0	0	0	0	0	0	25	0	0	0	24	0	0	0	0	0	59	0	0	0	204	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-905-827	0	0	0	26	0	0	0	0	11	0	0	0	0	0	10	0	0	0	77	0	0	0	93	22	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	94	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-486-677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-926-782	0	0	0	48	0	0	0	0	0	0	0	7	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	9	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	109	0	0	0	0	0	19
assemblage-912-785	0	0	0	27	0	0	0	0	74	0	0	0	0	0	104	0	0	0	4	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	19	0	0	0	0	47	0	0	0	0	29	0	0	0	0	0	0	0	94	0	0	0	0	0	7
assemblage-920-952	0	0	0	5	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	99	0	0	0	28	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	268	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16
assemblage-262-234	0	0	0	159	0	0	0	0	0	0	0	0	0	0	24	28	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	10
assemblage-779-935	0	0	0	63	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	114	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-661-958	0	0	0	129	0	0	0	0	0	0	0	0	0	0	17	0	0	0	8	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	118	0	0	0	144	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-905-835	0	0	0	51	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	106	0	0	0	189	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-243-239	0	0	0	27	0	0	0	0	11	0	0	0	0	0	12	0	0	0	61	0	0	0	87	12	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	103	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-628-437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	38	0	0	0	27	0	0	0	0	0	0	0	30	0	0	0	34	0	0	0	0	0	45	0	0	0	213	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-615-421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	48	0	0	0	43	0	0	0	0	0	0	0	23	0	0	0	36	0	0	0	0	0	41	0	0	0	189	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-844-496	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	7	4	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-661-956	0	0	0	12	0	0	0	0	42	0	0	0	0	0	72	0	0	0	58	0	0	0	14	54	0	0	0	10	0	0	0	0	0	0	0	26	0	0	0	0	27	0	0	0	80	0	0	0	0	41	0	0	0	0	26	0	0	0	0	20	0	0	7	0	0	0	0	0	11
assemblage-939-810	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	11	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20
assemblage-928-765	0	0	0	37	0	0	0	0	0	0	0	0	0	0	94	0	0	0	67	0	0	26	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	48	0	0	0	64	0	0	7	0	0	0	0	0	30	90	0	0	0	0	0	0	0	13	0	0	0	0	0	14
assemblage-928-796	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	17	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	15
assemblage-768-990	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	0	0	0	167	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	23
assemblage-877-553	0	0	0	5	0	0	0	0	48	0	0	0	0	0	11	0	0	0	10	0	0	29	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	153	0	0	0	0	0	0	0	0	0	106	0	0	0	0	24	0	0	25	0	0	0	0	0	9
assemblage-255-927	0	0	0	0	0	0	0	0	51	0	0	0	0	0	11	0	0	0	8	0	0	25	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	129	0	0	0	0	0	0	0	0	0	101	0	0	0	0	19	0	0	37	0	0	0	0	0	18
assemblage-746-583	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	18	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	9
assemblage-507-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	41	0	0	0	39	0	0	0	0	0	0	0	21	0	0	0	31	0	0	0	0	0	37	0	0	0	208	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-199-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	33	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	15
assemblage-204-396	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	26	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	43	0	0	0	170	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	14
assemblage-94-494	0	0	0	6	0	8	0	0	47	0	0	0	0	0	7	0	0	0	7	0	0	55	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	137	0	0	0	0	0	0	0	0	0	83	0	0	0	0	17	0	0	26	0	0	0	0	0	10
assemblage-488-381	0	0	0	86	0	0	0	48	0	0	0	0	0	0	0	0	0	0	12	0	0	0	63	0	0	7	0	0	0	9	0	0	0	0	0	15	0	0	0	0	8	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	26	0	0	12
assemblage-887-564	0	0	0	0	0	0	0	0	19	0	0	0	0	0	30	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	8	0	0	70	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	80	0	0	0	0	0	17
assemblage-502-373	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	0	0	0	21	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	5
assemblage-928-943	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	9	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-984-775	0	0	0	15	0	0	0	0	42	0	0	0	0	0	82	0	0	0	62	0	0	0	11	67	0	0	0	0	0	0	0	0	0	8	0	32	0	0	0	0	19	0	0	0	72	0	0	0	0	47	0	0	0	0	5	0	0	0	0	23	0	0	0	0	0	0	0	0	15
assemblage-896-831	0	0	0	143	0	0	0	0	0	0	0	0	0	0	27	29	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	10
assemblage-866-568	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	0	0	0	51	0	0	21	0	20	0	0	0	0	2	0	0	0	0	32	0	0	0	0	0	0	99	0	0	0	128	0	40	0	0	34	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-190-406	0	0	0	22	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	61	0	0	0	245	0	0	0	0	23	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-527-780	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	137	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-936-773	0	0	0	47	0	0	0	0	0	0	0	14	0	0	88	0	0	0	0	0	0	0	0	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	3	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	97	0	0	0	0	0	8
assemblage-627-775	0	0	0	7	6	0	0	14	0	0	0	0	0	0	0	0	0	0	32	0	0	0	173	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	17
assemblage-602-776	0	0	0	12	8	0	0	5	0	0	0	0	0	0	0	0	0	0	42	0	0	0	169	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	53	0	0	20
assemblage-116-151	0	0	9	25	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0	0	0	0	0	0	59	0	13	0	0	54	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-97-795	0	0	0	9	0	0	3	17	0	0	0	0	0	0	0	0	0	0	55	0	0	0	103	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	223	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-944-801	0	0	0	56	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	11	0	0	0	0	0	0	0	0	0	26	0	0	0	0	5	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	21	0	0	10
assemblage-745-591	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	13	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	12
assemblage-541-768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	115	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1
assemblage-1000-776	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	34	0	16	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	47	0	0	0	145	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	8
assemblage-956-899	0	0	0	0	0	0	0	0	0	0	0	25	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	17
assemblage-504-675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-983-757	0	0	0	103	0	0	0	0	0	0	0	0	0	0	15	0	0	0	20	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	109	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	24
assemblage-974-919	0	0	0	0	0	0	0	0	0	0	0	33	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	14
assemblage-774-931	0	0	19	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	45	0	0	0	119	0	0	0	0	15	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-125-165	0	0	7	40	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	33	0	0	0	0	0	0	0	0	0	0	0	49	0	13	0	0	53	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-497-361	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	20	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	14
assemblage-266-940	0	0	0	126	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	20	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	106	0	0	0	0	0	22	0	0	0	72	0	0	0	0	0	0	0	16	0	0	0	17	0	6
assemblage-103-772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	184	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-245-235	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0	65	0	0	0	117	15	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	91	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7
assemblage-419-440	0	7	0	164	0	0	0	0	0	0	26	49	0	0	119	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-106-789	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	11	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	272	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-393-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	28	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	22
assemblage-752-974	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-922-961	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	32	0	8	0	0	66	0	0	0	294	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-393-803	0	0	0	45	0	0	0	0	0	0	0	10	0	0	100	0	0	0	16	0	0	0	0	10	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	10	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	111	0	0	0	0	0	5
assemblage-739-314	0	0	0	22	0	0	16	49	0	0	0	0	0	0	0	0	0	9	27	0	0	0	160	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
assemblage-497-349	0	0	0	69	0	0	0	67	0	0	0	0	0	0	0	0	0	0	4	0	0	0	82	0	0	12	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	13	0	0	5
assemblage-248-931	0	0	0	108	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	18	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	93	0	0	0	0	0	19	0	0	0	89	0	0	0	0	0	0	0	21	0	0	0	16	0	6
assemblage-969-107	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	91	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	181	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-711-781	0	0	11	39	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	26	0	0	0	0	0	0	0	0	0	0	0	50	0	8	0	0	48	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-521-793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	110	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	26	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9
assemblage-968-117	0	0	0	17	0	0	13	33	0	0	0	0	0	0	0	0	0	14	32	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	5
assemblage-866-658	0	0	0	128	0	0	0	0	0	0	0	0	0	0	40	0	0	0	10	0	0	26	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	85	0	0	0	0	0	23	0	0	0	81	0	0	0	0	0	0	0	18	0	0	0	13	0	3
assemblage-114-780	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	108	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	188	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-874-653	0	0	0	0	0	0	0	0	15	0	0	0	0	0	33	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	9	0	0	60	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	90	0	0	0	0	0	15
assemblage-771-946	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	38	0	0	0	169	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	53	0	0	17
assemblage-905-929	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	97	0	0	0	80	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-843-512	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	8	9	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	5	0	0	0	10
assemblage-942-784	0	0	0	80	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	14
assemblage-135-471	0	0	0	8	0	0	0	0	44	0	0	0	0	0	12	0	0	0	8	0	0	31	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	116	0	0	0	0	0	0	0	0	0	109	0	0	0	0	17	0	0	36	0	0	0	0	0	13
