Assemblage_Name	4363126-3-2	2-3-8338296	6441670-3-2	5219962-3-4	2-3253914-2	0-4-2659511	0-7070748-4	3-3-5406091	1725925-3-2	0-3157147-4	0-8647199-4	4-5448828-3450281	9456011-8954137-4	7033135-2-3450281	1-8645352-2	2013564-4-4	7405693-9956600-4	0-5237066-4	4007745-4-3027235	7405693-8954137-1366898	3854589-4-4930098	7502991-4372892-4232200	9784565-1049097-4	2-3204267-2	3-2-5642900	4363126-6865945-2	4544868-3-2	2-9712952-2	2-3792762-2	9668214-3-2	2013564-2371518-4	3-3-4	8691226-4-4	5165082-2989059-3450281	1554987-2-3450281	0-4-4	2-3-5348958	4675050-0-0	0-4-7751094	258360-9878449-4	3-3-1323936	7287641-4-4	0-4-6697543	7405693-8954137-4	7405693-8954137-1560210	4719668-8954137-4	9390171-3-8338296	682206-3-2	3414814-4-4	7405693-9263072-4	2-3-4946789	8053559-3-2	1627855-3-2	5193357-3844750-4	4007745-4-4154718	2-3-2	3-3-5073066	0-8954137-2950730	2-3-5367810	8352338-8647199-4	4007745-4-4930098	0-8846655-4	0-7947594-4	1-3-2	0-141306-4	3786474-7029872-4	7405693-8954137-158742	3786474-9767027-4	8721563-8954137-4	5428043-8954137-4	5366099-3-2	0-4-6259526	3-3759514-4	2029889-3-2	1-0-0	0-8954137-7026334	5817388-4-4	0-6520023-4	0-1998000-7751094	4-2-1561475	4-2-3450281	7405693-8954137-9675882	2-7762486-2	0-7766596-4	0-4-5197382	4996163-8954137-4	5366099-6774223-2	1480813-3-2	9784565-4-4	936612-4-4	0-8954137-4	3786474-8772771-4	3786474-4372892-4	3-9587356-4	2-3-2045845	4007745-4-4	9784565-4-451738	0-4-9153716	8721563-8954137-6013205
assemblage-257-556	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	0	0	0	115	5	0	0	0	0	0	0	24	0	0	18	0	0	0	0	0	0	0	0	93	0	0	0	0	31	0	0	0	0	0	0	11	21	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	25	0	0	0	18	0	0	0	0	0	69
assemblage-380-571	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	80	0	0	0	0	11	0	0	44	0	0	0	0	0	10	26	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	29	0	61	0	0	24	0	0	41
assemblage-565-525	0	19	0	0	7	0	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	75	4	0	0	0	0	0	0	36	0	0	0	0	0	0	4	0	0	0	0	113	0	0	0	0	16	0	0	0	0	0	0	9	19	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7	0	57	0	7	10	0	0	43
assemblage-462-687	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	41	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	31	0	0	0	0	0	0	22	0	6	0	0	0	0	0	16	5	92	0	0	0	0	0	12	0	0	0	96	0	0	0	0	0	0	0	51
assemblage-395-421	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	82	0	0	0	0	0	0	0	47	0	0	0	0	0	16	12	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	32	0	68	0	0	26	0	0	36
assemblage-489-343	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	93	0	0	0	0	12	0	0	40	0	0	0	0	0	0	30	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	44	0	42	0	0	27	0	0	27
assemblage-627-462	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	33	0	0	0	42	0	0	0	0	4	0	0	42	0	0	0	0	0	0	0	0	0	0	0	32	11	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	8	0	0	0	0	0	6	8	105	0	0	0	0	0	12	0	0	0	112	0	0	0	0	0	0	0	27
assemblage-584-383	9	3	0	0	0	0	8	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	90	10	0	0	0	0	0	0	25	0	0	25	0	0	0	0	0	0	0	0	83	0	0	0	0	35	0	0	0	0	0	0	6	23	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	44	0	0	0	18	0	0	0	0	0	50
assemblage-546-364	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	131	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	42	8	0	0	0	0	0	0	0	0	55	0	14	0	0	0	0	0	47
assemblage-499-459	0	0	0	0	0	0	0	6	0	0	0	0	5	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	13	49	0	0	7	66	0	0	0	0	33	0	0	54	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	73	0	0	0	0	0	0	0	0	0	81	0	3	0	0	0	0	0	30
assemblage-458-568	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	42	0	0	0	50	0	0	0	0	12	0	0	48	0	0	0	0	0	0	0	0	0	0	0	37	4	0	0	0	0	0	0	24	0	0	0	0	0	0	24	0	0	0	0	0	0	0	9	6	77	0	0	0	0	0	7	0	0	0	101	0	0	0	0	0	0	0	33
assemblage-551-626	0	0	0	0	0	0	0	6	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	35	0	0	12	49	0	0	0	0	15	0	0	50	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	63	0	0	0	0	0	0	0	0	0	82	0	8	0	0	0	0	0	43
assemblage-731-334	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	107	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	7	0	0	17	0	0	0	0	0	0	0	0	0	0	12	0	0	48	0	0	0	0	0	0	0	0	0	77	0	15	0	0	4	0	0	28
assemblage-645-438	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	83	0	0	0	0	9	0	0	42	0	0	0	0	0	0	25	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	58	0	38	0	0	25	0	0	25
assemblage-416-479	0	0	0	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	13	0	0	0	0	97	7	0	0	0	0	0	0	21	0	0	21	0	0	0	0	0	0	0	0	91	0	0	0	0	37	0	0	0	0	0	0	0	15	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	27	0	0	0	0	0	56
assemblage-663-438	13	0	0	0	0	0	10	0	0	12	39	0	0	0	0	0	0	0	0	0	0	10	14	0	0	8	0	11	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	57	0	0	12	0	0	0	0	15	0	0	0	46	0	0	0	0	31	0	11	0	0	0	0	19	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	12	0	0	0	0	0	59
assemblage-511-565	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	107	0	0	0	0	11	0	0	58	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	6	0	0	50	0	0	0	0	0	0	0	0	0	60	0	28	0	0	7	0	0	34
assemblage-521-511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	99	0	21	5	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	56
assemblage-618-649	0	7	0	0	8	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	38	0	0	0	0	73	0	0	0	0	0	0	0	33	0	0	0	0	0	0	4	0	0	0	0	106	0	0	0	0	18	0	0	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	70	0	5	6	0	0	52
assemblage-305-539	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	84	0	0	0	0	0	0	0	45	0	0	0	0	0	18	18	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	27	0	87	0	0	28	0	0	33
assemblage-576-492	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	138	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	37	0	16	0	0	0	0	0	48
assemblage-454-498	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	21	35	0	0	0	33	0	0	0	0	8	0	0	43	0	0	0	0	0	0	0	0	0	0	0	42	1	0	0	0	0	0	0	21	0	0	0	0	0	0	9	0	7	0	0	0	0	0	4	14	111	0	0	0	0	0	9	0	0	0	91	0	0	0	0	0	0	0	22
assemblage-387-655	0	6	0	0	9	0	0	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	84	10	0	0	0	0	0	0	29	0	0	0	0	0	8	0	0	0	0	0	108	0	0	0	0	7	0	0	0	0	0	0	7	25	0	0	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	9	0	8	0	73	0	2	11	0	0	37
assemblage-565-418	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	143	0	0	0	0	8	0	0	45	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	59	0	18	0	0	10	0	0	52
assemblage-441-399	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	124	0	0	0	0	2	0	0	70	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	60	0	26	0	0	9	0	0	55
assemblage-659-658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	79	0	0	0	0	14	0	0	54	0	0	0	0	0	0	26	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	38	0	0	36	0	0	27
assemblage-328-461	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	118	0	0	0	0	11	0	0	45	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	16	0	0	18	0	0	0	0	0	0	0	0	0	0	0	7	0	99	0	0	0	0	0	0	0	0	0	41	0	11	0	0	0	0	0	37
assemblage-405-561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	118	0	21	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	34	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	40
assemblage-392-423	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	122	0	0	0	0	22	0	0	61	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	42	0	15	0	0	2	0	0	29
assemblage-662-436	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	38	0	0	0	39	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	0	0	0	21	0	0	0	0	0	0	13	0	11	0	0	0	0	0	10	16	106	0	0	0	0	0	7	0	0	0	94	0	0	0	0	0	0	0	35
assemblage-342-496	0	9	0	0	8	0	0	0	6	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	63	9	0	0	0	0	0	0	24	0	0	0	0	0	5	6	0	0	0	0	101	0	0	0	0	23	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	6	0	0	3	84	0	0	9	0	0	47
assemblage-496-480	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	45	0	0	11	33	0	0	0	0	20	0	0	48	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	77	0	0	0	0	0	0	0	0	0	83	0	8	0	0	0	0	0	67
assemblage-577-441	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	77	0	0	0	0	0	0	0	35	0	0	0	0	0	18	17	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	35	0	71	0	6	21	0	0	25
assemblage-425-523	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	93	0	0	0	0	0	0	0	34	0	0	0	0	0	10	15	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	39	0	72	0	0	17	0	0	46
assemblage-473-507	0	0	2	0	0	0	0	4	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	53	0	0	7	47	0	0	0	0	17	0	0	63	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	28	0	0	8	0	0	0	4	0	0	0	0	0	0	0	12	10	63	0	0	0	0	0	0	0	0	0	85	0	5	0	0	0	0	0	29
assemblage-448-485	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	111	0	0	0	0	8	0	0	53	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	4	0	0	63	0	0	0	0	0	0	0	0	0	63	0	27	0	0	7	0	0	33
assemblage-566-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	108	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	23	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	62
assemblage-385-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	91	0	17	3	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	26	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	117	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	44
assemblage-450-482	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	138	0	0	0	0	19	0	0	62	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	88	0	0	0	0	0	0	0	0	0	41	0	13	0	0	6	0	0	37
assemblage-519-486	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	120	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	5	0	0	50	2	0	0	0	0	0	0	0	0	44	0	11	0	0	0	0	0	46
assemblage-330-439	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	100	0	0	0	0	11	0	0	55	0	0	0	0	0	0	22	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	55	0	40	0	0	24	0	0	20
assemblage-687-461	0	0	0	0	0	0	0	4	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	60	0	0	4	47	0	0	0	0	20	0	0	74	0	8	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	77	0	0	0	0	0	0	0	0	0	64	0	7	0	0	0	0	0	33
assemblage-478-510	0	6	0	0	15	0	0	0	6	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	19	0	0	0	0	84	10	0	0	0	0	0	0	50	0	0	0	0	0	9	0	0	0	0	0	93	0	0	0	0	14	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	1	0	75	0	0	11	0	0	41
assemblage-410-427	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	13	0	0	0	0	102	17	0	0	0	0	0	0	24	0	0	17	0	0	0	0	0	0	0	0	94	0	0	0	0	40	0	0	0	0	0	0	3	10	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	26	0	0	0	37	0	0	0	0	0	72
assemblage-372-614	0	0	0	0	8	0	0	0	13	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	22	0	0	0	0	80	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	14	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6	0	8	0	46	0	11	15	0	0	40
assemblage-330-618	6	0	0	0	0	0	6	0	0	0	34	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	54	0	0	10	0	0	0	0	8	0	0	0	61	0	0	0	0	27	0	8	0	0	0	0	18	32	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	5	0	0	0	4	0	62
assemblage-611-453	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	43	0	0	3	49	0	0	0	0	20	0	0	40	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	39	0	0	0	0	0	0	9	0	0	0	0	0	0	0	11	11	80	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	66
assemblage-455-462	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	67	0	0	0	0	0	0	0	39	0	0	0	0	0	18	19	0	0	0	0	115	0	0	0	0	8	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5	0	0	0	0	0	0	30	0	66	0	0	17	0	0	34
assemblage-470-542	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	111	0	0	0	0	6	0	0	56	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	68	0	23	0	0	12	0	0	37
assemblage-494-612	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	21	0	0	0	0	99	0	0	0	0	14	0	0	40	0	0	0	0	0	0	14	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	54	0	34	0	0	21	0	0	19
assemblage-558-490	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	83	0	0	0	0	9	0	0	41	0	0	0	0	0	0	18	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	66	0	34	0	0	30	0	0	31
assemblage-513-431	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	95	0	29	5	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	29	0	0	0	0	0	0	19	0	0	0	4	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	35
assemblage-607-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	94	0	17	0	0	0	0	0	11	0	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	28	0	0	0	0	0	0	32	0	0	0	6	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	35
assemblage-627-483	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	90	0	0	0	0	9	0	0	34	0	0	0	0	0	25	15	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0	0	0	40	0	63	0	0	23	0	0	35
assemblage-339-595	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	45	0	0	0	37	0	0	0	0	7	0	0	71	0	0	0	0	0	0	0	0	0	0	0	41	7	0	0	0	0	0	0	17	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11	10	101	0	0	0	0	0	7	0	0	0	81	0	0	0	0	0	0	0	27
assemblage-326-635	22	0	0	0	0	0	10	0	0	4	34	0	0	0	0	0	0	0	7	0	0	14	12	0	0	0	0	12	6	0	0	0	0	0	0	94	0	0	0	0	0	0	0	39	0	0	8	0	0	0	0	3	0	0	0	49	0	0	0	7	32	0	20	0	0	0	0	15	35	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	9	0	0	0	12	0	29
assemblage-417-583	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	131	0	0	0	0	15	0	0	43	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	13	0	0	23	0	0	0	0	0	0	0	0	0	0	0	11	0	87	0	0	0	0	0	0	0	0	0	40	0	20	0	0	0	0	0	33
assemblage-581-624	0	0	0	0	0	0	0	9	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	55	0	0	7	44	0	0	0	0	16	0	0	59	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	71	0	0	0	0	0	0	0	0	0	78	0	8	0	0	0	0	0	36
assemblage-641-508	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	15	61	0	0	0	39	0	0	0	0	10	0	0	25	0	0	0	0	0	0	0	0	0	0	0	34	10	0	0	0	0	0	0	22	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	9	107	0	0	0	0	0	18	0	0	0	71	0	0	0	0	0	0	0	39
assemblage-451-444	7	6	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	0	93	13	0	0	0	0	0	0	36	0	0	16	0	0	0	0	0	0	0	0	87	0	0	0	0	32	0	0	0	0	0	0	6	16	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	27	0	0	0	35	0	0	0	0	0	49
assemblage-598-648	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	68	0	0	0	0	0	0	0	56	0	0	0	0	0	0	14	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	48	0	43	0	0	27	0	0	27
assemblage-433-652	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0	42	0	0	0	0	6	0	0	44	0	0	0	0	0	0	0	0	9	0	0	31	6	0	0	0	0	0	0	22	0	0	0	0	0	0	9	0	16	0	0	0	0	0	7	16	103	0	0	0	0	0	10	0	0	0	88	0	0	0	0	0	0	0	29
assemblage-635-480	0	0	9	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	69	0	0	7	38	0	0	0	0	14	0	0	71	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	72	0	0	0	0	0	0	0	0	0	74	0	13	0	0	0	0	0	33
