Assemblage_Name	0-4-1176888	1-1-0	1-1-2	2597970-4-9640881	2760152-1-0	3924539-0-0	3-3-3	2597970-4108344-6658736	3-9599116-0	2597970-4-1	3-4-1	0-4-2	0-4-181774	2-2-4	4-4925830-0	2597970-4-8635923	4-0-0	4-0-4	3-4-3823792	2-1-680699	0-9988645-1176888	2112414-0-4	1-2050405-0	7259670-4-1176888	3-4-3567654	3-4-0	3308252-1-0	1-1-7748515	1120511-1-0
assemblage-598-466	40	49	0	0	0	0	0	0	0	0	0	67	122	0	0	0	0	13	0	0	49	0	7	34	0	103	11	0	5
assemblage-413-336	27	85	0	0	0	0	0	0	0	0	0	53	122	0	0	0	0	15	0	0	44	0	12	33	0	83	22	0	4
assemblage-633-584	17	95	0	0	0	0	0	0	4	0	0	29	89	0	0	0	0	19	0	0	6	0	29	82	0	108	17	0	5
assemblage-562-542	9	87	0	0	0	0	0	0	10	0	0	46	91	0	0	0	0	34	0	0	7	0	17	82	0	101	11	0	5
assemblage-343-490	42	57	0	0	0	0	0	0	0	0	0	68	123	0	0	0	0	31	0	0	32	0	8	44	0	78	16	0	1
assemblage-424-495	141	36	0	0	0	0	0	0	0	0	24	99	0	0	0	0	0	56	0	0	0	0	0	0	0	134	0	0	10
assemblage-356-528	16	75	0	0	0	0	0	0	10	0	0	35	82	0	0	0	0	21	0	0	11	0	17	83	0	120	19	0	11
assemblage-445-476	129	35	0	0	0	4	0	0	0	0	38	97	0	0	0	0	0	63	0	0	0	0	0	0	0	122	0	0	12
assemblage-623-440	117	76	0	0	0	0	0	0	0	0	0	65	99	0	0	0	0	29	0	0	46	0	0	10	0	54	0	0	4
assemblage-665-452	0	58	25	33	0	9	0	15	0	0	49	143	0	8	0	0	10	45	0	0	0	0	0	0	0	86	0	0	19
assemblage-519-455	0	81	19	30	0	7	0	10	0	4	42	121	0	23	0	0	18	36	0	0	0	0	0	0	0	93	0	0	16
assemblage-300-435	36	39	24	0	0	40	0	0	0	0	59	157	0	0	0	14	0	65	0	0	0	0	0	0	0	62	0	0	4
assemblage-404-560	87	73	0	0	0	0	0	0	0	0	0	82	99	0	0	0	0	40	0	0	55	0	0	10	0	49	0	0	5
assemblage-525-433	0	77	32	26	0	11	0	8	0	1	48	121	0	11	0	0	16	52	0	0	0	0	0	0	0	80	0	0	17
assemblage-437-342	114	61	0	0	0	0	0	0	0	0	20	92	52	0	0	0	0	26	0	0	42	0	0	0	0	92	0	0	1
assemblage-337-459	133	74	0	0	0	19	0	0	0	0	26	71	0	0	0	6	0	83	0	0	0	0	0	0	0	77	0	0	11
assemblage-639-638	51	57	0	0	0	0	0	0	0	0	0	57	97	0	0	0	0	23	0	0	55	0	6	65	0	69	18	0	2
assemblage-470-468	118	52	0	0	7	17	0	0	0	0	34	91	0	0	0	6	0	80	0	0	0	0	0	0	0	89	0	0	6
assemblage-255-510	130	50	0	0	0	4	0	0	0	0	37	92	0	0	0	0	0	64	0	0	0	0	0	0	0	119	0	0	4
assemblage-530-477	33	33	0	20	0	23	0	5	0	0	70	137	0	10	0	13	0	54	0	0	0	0	0	0	14	80	0	0	8
assemblage-465-469	0	69	21	22	0	8	0	11	0	0	71	125	0	16	0	0	10	52	0	0	0	0	0	0	0	84	0	0	11
assemblage-465-544	35	57	0	0	0	0	0	0	0	0	0	50	122	0	0	0	0	21	0	0	57	0	9	37	0	99	10	0	3
assemblage-504-537	23	47	0	16	0	26	0	0	0	0	66	137	0	28	0	8	0	40	0	0	0	0	0	0	12	89	0	0	8
assemblage-429-313	23	108	0	0	0	0	0	0	0	0	0	39	72	0	0	0	0	18	0	0	12	0	21	68	0	116	16	0	7
assemblage-390-657	87	79	0	0	5	18	0	0	0	0	36	104	0	0	0	7	0	73	0	0	0	0	0	0	0	85	0	0	6
assemblage-576-508	123	59	0	0	0	10	0	0	0	0	42	105	0	0	0	0	0	45	0	0	0	0	0	0	0	108	0	0	8
assemblage-435-567	122	43	0	0	0	0	0	0	0	0	26	67	61	0	0	0	0	26	0	0	22	0	0	0	0	133	0	0	0
assemblage-586-500	112	37	0	0	0	0	0	0	0	0	39	77	0	0	0	0	0	80	0	0	0	0	0	0	0	149	0	0	6
assemblage-435-407	50	44	18	0	0	55	0	0	0	0	66	122	0	0	0	12	0	62	0	0	0	0	0	0	0	67	0	0	4
assemblage-513-505	8	61	23	22	0	15	0	12	0	0	57	102	0	28	0	0	13	46	0	0	0	0	0	0	0	95	0	0	18
assemblage-662-471	26	87	0	0	0	0	0	0	0	0	0	62	98	0	0	0	0	25	0	0	47	0	8	43	0	96	8	0	0
assemblage-607-312	161	18	0	0	0	0	0	0	0	0	45	61	12	0	0	0	0	69	0	0	8	0	0	0	0	125	0	0	1
assemblage-494-373	125	42	0	0	0	0	0	0	0	0	37	100	0	0	0	0	0	60	0	0	0	0	0	0	0	119	0	0	17
assemblage-491-463	0	76	25	33	0	7	0	8	0	5	68	119	0	14	0	0	9	45	0	0	0	0	0	0	0	84	0	0	7
assemblage-489-624	116	44	0	0	0	0	0	0	0	0	19	100	37	0	0	0	0	38	0	0	29	0	0	0	0	113	0	0	4
assemblage-444-552	70	83	0	0	0	0	0	0	0	0	0	87	108	0	0	0	0	44	0	0	32	0	0	8	0	57	0	0	11
assemblage-684-458	38	70	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	33	0	0	51	0	4	52	0	71	15	0	1
assemblage-653-581	98	66	0	0	4	11	0	0	0	0	46	90	0	0	0	8	0	71	0	0	0	0	0	0	0	102	0	0	4
assemblage-593-417	34	86	0	0	0	0	0	0	0	0	0	73	103	0	0	0	0	11	0	0	50	0	5	36	0	87	12	0	3
assemblage-561-413	198	23	0	0	0	0	0	0	0	0	35	56	17	0	0	0	0	59	0	0	12	0	0	0	0	100	0	0	0
assemblage-557-369	23	82	0	0	0	0	0	0	8	0	0	28	83	0	0	0	0	30	0	0	13	0	26	70	0	115	16	0	6
assemblage-522-513	35	84	0	0	0	0	0	0	0	0	0	54	99	0	0	0	0	28	0	0	36	0	11	40	0	85	16	0	12
assemblage-615-413	107	43	0	0	0	0	0	0	0	0	39	125	0	0	0	3	0	67	0	0	0	0	0	0	0	107	0	0	9
assemblage-498-583	126	41	0	0	0	0	0	0	0	0	27	92	0	0	0	0	0	72	0	0	0	0	0	0	0	116	0	0	26
assemblage-588-576	117	62	0	0	0	5	0	0	0	0	40	105	0	0	0	0	0	60	0	0	0	0	0	0	0	108	0	0	3
assemblage-353-362	0	61	21	27	0	16	0	8	0	0	54	125	0	26	0	0	14	52	0	0	0	0	0	0	6	76	0	0	14
assemblage-532-742	113	59	0	0	0	0	0	0	0	0	17	76	50	0	0	0	0	29	0	0	23	0	0	0	0	131	0	0	2
assemblage-534-591	122	55	0	0	0	0	0	0	0	0	28	84	47	0	0	0	0	24	0	0	26	0	0	0	0	113	0	0	1
assemblage-333-495	42	43	18	0	0	50	0	0	0	0	75	130	0	0	0	5	0	77	0	0	0	0	0	0	0	53	0	0	7
assemblage-550-679	116	66	0	0	1	25	0	0	0	0	30	93	0	0	0	8	0	66	0	0	0	0	0	0	0	89	0	0	6
assemblage-511-353	152	26	0	0	0	0	0	0	0	0	54	72	20	0	0	0	0	63	0	0	7	0	0	0	0	106	0	0	0
assemblage-540-375	0	62	19	38	0	6	0	14	0	9	53	117	0	20	0	0	20	50	0	0	0	0	0	0	0	78	0	0	14
assemblage-542-538	16	53	9	21	0	29	0	0	0	0	85	147	0	8	0	10	0	34	0	0	0	0	0	0	10	74	0	0	4
assemblage-510-526	114	80	0	0	0	0	0	0	0	0	0	82	96	0	0	0	0	22	0	0	39	0	0	8	0	52	0	0	7
assemblage-461-558	26	53	22	0	0	35	0	0	0	0	57	155	0	0	0	10	0	74	0	0	0	0	0	0	0	66	0	0	2
assemblage-230-538	117	92	0	0	0	0	0	0	0	0	0	86	71	0	0	0	0	43	0	0	39	0	0	11	0	35	0	0	6
assemblage-634-469	111	50	0	0	0	28	0	0	0	0	34	89	0	0	0	8	0	92	0	0	0	0	0	0	0	79	0	0	9
assemblage-464-478	116	56	0	0	8	15	0	0	0	0	32	105	0	0	0	9	0	66	0	0	0	0	0	0	0	75	0	0	18
assemblage-604-694	144	36	0	0	0	5	0	0	0	0	27	93	0	0	0	0	0	84	0	0	0	0	0	0	0	98	0	0	13
assemblage-575-668	9	43	0	13	0	32	0	0	0	0	65	150	0	15	0	8	0	38	0	0	0	0	0	0	12	98	0	0	17
assemblage-513-609	43	54	16	0	0	26	0	0	0	0	76	134	0	0	0	22	0	52	0	0	0	0	0	0	0	70	0	0	7
assemblage-509-331	172	21	0	0	0	0	0	0	0	0	59	69	8	0	0	0	0	65	0	0	9	0	0	0	0	96	0	0	1
assemblage-573-436	93	83	0	0	0	0	0	0	0	0	0	77	89	0	0	0	0	39	0	0	35	0	0	7	0	66	0	0	11
assemblage-535-556	0	68	18	31	0	16	0	6	0	2	67	122	0	13	0	0	9	40	0	0	0	0	0	0	0	95	0	0	13
assemblage-687-637	150	14	0	0	0	0	0	0	0	0	69	78	16	0	0	0	0	55	0	0	9	0	0	0	0	106	0	0	3
assemblage-393-549	4	73	29	33	0	7	0	11	0	0	57	107	0	12	0	0	10	51	0	0	0	0	0	0	0	93	0	0	13
assemblage-433-681	0	70	21	24	0	15	0	7	0	4	62	122	0	22	0	0	11	34	0	0	0	0	0	0	0	100	0	0	8
assemblage-561-368	24	42	0	25	0	16	0	0	0	0	75	181	0	24	0	2	0	37	0	0	0	0	0	0	6	58	0	0	10
assemblage-518-554	46	64	0	0	0	0	0	0	0	0	0	45	113	0	0	0	0	13	0	0	35	0	12	39	0	114	15	0	4
assemblage-467-392	150	14	0	0	0	0	0	0	0	0	44	76	9	0	0	0	0	78	0	0	0	0	0	0	0	121	0	0	8
assemblage-485-380	143	57	0	0	0	4	0	0	0	0	43	79	0	0	0	0	0	57	0	0	0	0	0	0	0	103	0	0	14
assemblage-487-465	51	48	18	0	0	28	0	0	0	0	58	141	0	0	0	20	0	58	0	0	0	0	0	0	0	75	0	0	3
assemblage-485-386	21	58	5	29	0	22	0	0	0	0	67	141	0	15	0	12	0	48	0	0	0	0	0	0	6	72	0	0	4
assemblage-509-612	0	67	28	32	0	10	0	7	0	0	70	127	0	17	0	0	13	36	0	0	0	0	0	0	0	80	0	0	13
assemblage-531-470	22	77	0	0	0	0	0	0	8	0	0	38	76	0	0	0	0	28	0	0	14	0	22	75	0	123	11	0	6
assemblage-562-460	4	89	0	0	0	0	0	0	6	0	0	27	97	0	0	0	0	26	0	0	16	0	22	67	0	133	9	0	4
assemblage-358-519	110	68	0	0	4	17	0	0	0	0	42	99	0	0	0	7	0	64	0	0	0	0	0	0	0	86	0	0	3
assemblage-538-547	109	72	0	0	13	19	0	0	0	0	36	69	0	0	0	13	0	74	0	0	0	2	0	0	0	89	0	0	4
assemblage-544-495	44	77	0	0	0	0	0	0	0	0	0	63	124	0	0	0	0	14	0	0	43	0	11	28	0	79	11	0	6
assemblage-324-504	159	12	0	0	0	0	0	0	0	0	48	56	22	0	0	0	0	60	0	0	8	0	0	0	0	134	0	0	1
assemblage-532-375	19	87	0	0	0	0	0	0	0	0	0	31	79	0	0	0	0	17	0	0	13	0	20	84	0	118	18	0	14
assemblage-702-733	137	44	0	0	0	7	0	0	0	0	34	92	0	0	0	9	0	63	0	0	0	0	0	0	0	112	0	0	2
assemblage-525-380	156	21	0	0	0	0	0	0	0	0	45	59	22	0	0	0	0	63	0	0	0	0	0	0	0	131	0	0	3
assemblage-424-443	29	52	18	0	0	24	0	0	0	0	53	165	0	0	0	14	0	73	0	0	0	0	0	0	0	66	0	0	6
assemblage-620-558	19	94	0	0	0	0	0	0	9	0	0	34	101	0	0	0	0	14	0	0	15	0	26	85	0	94	7	0	2
assemblage-596-533	100	83	0	0	0	0	0	0	0	0	0	81	76	0	0	0	0	26	0	0	57	0	0	8	0	65	0	0	4
assemblage-386-549	123	50	0	0	0	0	0	0	0	0	23	102	51	0	0	0	0	23	0	0	29	0	0	0	0	94	0	0	5
assemblage-341-494	94	70	0	0	7	20	0	0	0	0	41	84	0	0	0	6	0	81	0	0	0	0	0	0	0	91	0	0	6
assemblage-427-494	39	63	11	0	0	35	0	0	0	0	60	144	0	0	0	14	0	66	0	0	0	0	0	0	0	63	0	0	5
assemblage-646-432	102	68	0	0	4	17	0	0	0	0	41	93	0	0	0	11	0	66	0	0	0	0	0	0	0	92	0	0	6
assemblage-572-671	132	36	0	0	0	2	0	0	0	0	42	118	0	0	0	0	0	65	0	0	0	0	0	0	0	95	0	0	10
assemblage-621-505	98	65	0	0	0	15	0	0	0	0	26	106	0	0	0	6	0	79	0	0	0	0	0	0	0	90	0	0	15
assemblage-330-531	21	53	12	25	0	28	0	0	0	0	67	146	0	10	0	10	0	39	0	0	0	0	0	0	9	77	0	0	3
assemblage-519-486	145	56	0	0	0	14	0	0	0	0	34	83	0	0	0	0	0	47	0	0	0	0	0	0	0	111	0	0	10
assemblage-387-565	109	63	0	0	5	16	0	0	0	0	37	85	0	0	0	13	0	67	0	0	0	0	0	0	0	100	0	0	5
assemblage-609-260	36	81	0	0	0	0	0	0	0	0	0	63	114	0	0	0	0	23	0	0	45	0	19	39	0	72	6	0	2
assemblage-500-400	10	97	0	0	0	0	0	0	6	0	0	33	80	0	0	0	0	24	0	0	12	0	26	73	0	126	7	0	6
assemblage-496-588	195	13	0	0	0	0	0	0	0	0	48	50	8	0	0	0	0	58	0	0	0	0	0	0	0	125	0	0	3
assemblage-484-666	104	86	0	0	0	0	0	0	0	0	0	85	97	0	0	0	0	22	0	0	42	0	4	11	0	46	0	0	3
assemblage-462-573	20	74	0	0	0	0	0	0	0	0	0	34	98	0	0	0	0	23	0	0	8	0	21	80	0	115	19	0	8
assemblage-746-449	36	46	12	0	0	33	0	0	0	0	44	161	0	0	0	24	0	55	0	0	0	0	0	0	0	83	0	0	6
assemblage-362-460	38	63	21	0	0	35	0	0	0	0	50	156	0	0	0	24	0	56	0	0	0	0	0	0	0	57	0	0	0
assemblage-424-529	101	97	0	0	0	0	0	0	0	0	0	93	71	0	0	0	0	16	0	0	57	0	0	9	0	49	0	0	7
assemblage-646-444	22	46	5	21	0	18	0	0	0	0	69	152	0	15	0	15	0	55	0	0	0	0	0	0	15	56	0	0	11
assemblage-315-462	40	38	22	0	0	31	0	0	0	0	56	144	0	0	0	20	0	63	0	0	0	0	0	0	0	83	0	0	3
assemblage-442-547	18	35	10	20	0	31	0	0	0	0	78	173	0	17	0	10	0	26	0	0	0	0	0	0	9	68	0	0	5
assemblage-462-580	14	78	0	0	0	0	0	0	10	0	0	34	87	0	0	0	0	18	0	0	11	0	13	58	0	152	21	0	4
assemblage-520-613	104	56	0	0	10	24	0	0	0	0	30	104	0	0	0	0	0	75	0	0	0	0	0	0	0	89	0	0	8
assemblage-447-549	0	81	28	16	0	6	0	8	0	7	55	114	0	24	0	0	10	46	0	0	0	0	0	0	0	92	0	0	13
assemblage-619-552	133	50	0	0	0	0	0	0	0	0	17	90	63	0	0	0	0	24	0	0	28	0	0	0	0	94	0	0	1
assemblage-468-520	163	9	0	0	0	0	0	0	0	0	50	82	12	0	0	0	0	82	0	0	4	0	0	0	0	96	0	0	2
assemblage-481-478	106	89	0	0	0	0	0	0	0	0	0	87	105	0	0	0	0	25	0	0	39	0	0	5	0	42	0	0	2
assemblage-530-446	127	49	0	0	0	8	0	0	0	0	42	87	0	0	0	0	0	55	0	0	0	0	0	0	0	127	0	0	5
assemblage-326-573	157	14	0	0	0	0	0	0	0	0	58	66	19	0	0	0	0	70	0	0	6	0	0	0	0	110	0	0	0
assemblage-423-730	110	53	0	0	0	0	0	0	0	0	25	77	62	0	0	0	0	29	0	0	22	0	0	0	0	120	0	0	2
assemblage-631-375	12	93	0	0	0	0	0	0	7	0	0	26	78	0	0	0	0	30	0	0	16	0	20	77	0	123	9	0	9
assemblage-517-514	10	83	0	0	0	0	0	0	8	0	0	44	101	0	0	0	0	18	0	0	10	0	24	82	0	99	19	0	2
assemblage-543-670	107	91	0	0	0	0	0	0	0	0	0	75	89	0	0	0	0	26	0	0	46	0	0	14	0	48	0	0	4
assemblage-556-482	129	39	0	0	0	10	0	0	0	0	33	79	0	0	0	0	0	88	0	0	0	0	0	0	0	115	0	0	7
assemblage-504-504	79	98	0	0	0	0	0	0	0	0	0	61	108	0	0	0	0	26	0	0	48	0	0	14	0	61	0	0	5
assemblage-584-478	12	85	0	0	0	0	0	0	11	0	0	33	66	0	0	0	0	19	0	0	22	0	26	74	0	129	13	0	10
assemblage-578-596	198	9	0	0	0	0	0	0	0	0	52	48	14	0	0	0	0	70	0	0	3	0	0	0	0	105	0	0	1
assemblage-548-431	87	62	0	0	5	19	0	0	0	0	20	97	0	0	0	9	0	70	0	0	0	0	0	0	0	122	0	0	9
assemblage-584-407	11	103	0	0	0	0	0	0	10	0	0	35	60	0	0	0	0	29	0	0	13	0	28	66	0	118	22	0	5
assemblage-539-470	39	91	0	0	0	0	0	0	0	0	0	83	98	0	0	0	0	14	0	0	37	0	7	27	0	91	13	0	0
assemblage-392-436	41	62	0	0	0	0	0	0	0	0	0	72	125	0	0	0	0	14	0	0	55	0	9	31	0	75	11	0	5
assemblage-539-478	6	89	0	0	0	0	0	0	4	0	0	45	66	0	0	0	0	22	0	0	13	0	34	83	0	121	12	0	5
assemblage-735-485	126	50	0	0	0	8	0	0	0	0	25	88	0	0	0	0	0	68	0	0	0	0	0	0	0	125	0	0	10
assemblage-414-450	16	93	0	0	0	0	0	0	11	0	0	27	87	0	0	0	0	18	0	0	19	0	16	70	0	116	22	0	5
assemblage-511-498	99	76	0	0	0	0	0	0	0	0	0	72	105	0	0	0	0	29	0	0	49	0	0	8	0	57	0	0	5
assemblage-708-415	13	52	8	16	0	23	0	0	0	0	70	147	0	14	0	13	0	37	0	0	0	0	0	0	6	98	0	0	3
assemblage-494-424	134	57	0	0	0	0	0	0	0	0	25	77	61	0	0	0	0	32	0	0	23	0	0	0	0	91	0	0	0
assemblage-402-661	40	80	0	0	0	0	0	0	0	0	0	71	102	0	0	0	0	30	0	0	31	0	7	34	0	77	26	0	2
assemblage-490-273	39	49	15	8	0	45	0	0	0	0	56	142	0	0	0	13	0	58	0	0	0	0	0	0	0	75	0	0	0
assemblage-484-480	20	71	0	0	0	0	0	0	0	0	0	29	80	0	0	0	0	30	0	0	15	0	25	86	0	123	14	0	7
assemblage-643-624	44	42	17	0	0	36	0	0	0	0	62	134	0	0	0	21	0	54	0	0	0	0	0	0	0	84	0	0	6
assemblage-517-425	38	68	0	0	0	0	0	0	0	0	0	63	108	0	0	0	0	35	0	0	54	0	19	32	0	74	9	0	0
assemblage-571-521	172	7	0	0	0	0	0	0	0	0	43	88	16	0	0	0	0	55	0	0	5	0	0	0	0	111	0	0	3
assemblage-575-628	100	71	0	0	4	12	0	0	0	0	28	97	0	0	0	9	0	76	0	0	0	0	0	0	0	93	0	0	10
assemblage-504-605	17	106	0	0	0	0	0	0	12	0	0	27	87	0	0	0	0	22	0	0	15	0	19	64	0	110	17	0	4
assemblage-505-604	43	48	9	0	0	45	0	0	0	0	53	146	0	0	0	16	0	67	0	0	0	0	0	0	0	71	0	0	2
assemblage-593-363	15	46	5	7	0	34	0	0	0	0	74	164	0	25	0	11	0	38	0	0	0	0	0	0	7	64	0	0	10
assemblage-494-568	0	91	17	34	0	15	0	3	0	0	56	116	0	29	0	0	10	33	0	0	0	0	0	0	0	76	0	0	20
assemblage-485-592	123	59	0	0	0	0	0	0	0	0	23	86	58	0	0	0	0	14	0	0	21	0	0	0	0	114	0	0	2
assemblage-401-274	160	41	0	0	0	0	0	0	0	0	22	67	65	0	0	0	0	20	0	0	14	0	0	0	0	108	0	0	3
assemblage-554-462	197	23	0	0	0	0	0	0	0	0	37	50	11	0	0	0	0	68	0	0	7	0	0	0	0	104	0	0	3
assemblage-586-332	0	65	14	27	0	10	0	2	0	0	74	139	0	11	0	0	7	41	0	7	0	0	0	0	0	87	0	0	16
assemblage-459-519	0	74	19	28	0	5	0	10	0	0	70	116	0	20	0	0	14	40	0	0	0	0	0	0	0	85	0	0	19
assemblage-407-621	148	35	0	0	0	5	0	0	0	0	30	93	0	0	0	7	0	65	0	0	0	0	0	0	0	108	0	0	9
assemblage-494-697	141	53	0	0	0	12	0	0	0	0	36	91	0	0	0	0	0	71	0	0	0	0	0	0	0	87	0	0	9
assemblage-614-342	14	99	0	0	0	0	0	0	5	0	0	34	67	0	0	0	0	20	0	0	18	0	14	66	0	139	16	0	8
assemblage-627-533	128	52	0	0	0	0	0	0	0	0	17	80	69	0	0	0	0	32	0	0	26	0	0	0	0	90	0	0	6
assemblage-559-406	22	81	0	0	0	0	0	0	0	0	0	20	79	0	0	0	0	20	0	0	15	0	35	58	0	153	12	0	5
assemblage-459-453	86	90	0	0	0	0	0	0	0	0	0	65	128	0	0	0	0	17	0	0	41	0	0	9	0	59	0	0	5
assemblage-360-364	85	95	0	0	0	0	0	0	0	0	0	65	97	0	0	0	0	34	0	0	62	0	0	12	0	46	0	0	4
assemblage-381-517	39	33	11	0	0	32	0	0	0	0	65	143	0	0	0	12	0	86	0	0	0	0	0	0	0	74	0	0	5
assemblage-469-395	31	78	0	0	0	0	0	0	0	0	0	59	106	0	0	0	0	36	0	0	42	0	9	33	0	82	21	0	3
assemblage-528-503	90	65	0	0	5	11	0	0	0	0	37	96	0	0	0	11	0	89	0	0	0	0	0	0	0	90	0	0	6
assemblage-636-465	41	47	11	0	0	36	0	0	0	0	69	148	0	0	0	14	0	67	0	0	0	0	0	0	0	59	0	0	8
assemblage-541-555	134	37	0	0	0	3	0	0	0	0	30	97	0	0	0	0	0	83	0	0	0	0	0	0	0	109	0	0	7
assemblage-541-557	38	51	0	0	0	0	0	0	0	0	0	70	117	0	0	0	0	18	0	0	53	0	6	42	0	85	19	0	1
assemblage-540-418	16	39	0	19	0	28	0	0	0	0	69	194	0	16	0	0	0	31	0	0	0	0	0	0	10	65	0	0	13
assemblage-631-625	165	17	0	0	0	0	0	0	0	0	40	60	25	0	0	0	0	73	0	0	8	0	0	0	0	108	0	0	4
assemblage-483-389	122	85	0	0	0	0	0	0	0	0	0	60	85	0	0	0	0	33	0	0	57	0	0	9	0	47	0	0	2
assemblage-376-551	107	61	0	0	6	18	0	0	0	0	43	81	0	0	0	11	0	67	0	0	0	0	0	0	0	96	0	0	10
assemblage-364-569	38	45	21	0	0	36	0	0	0	0	78	142	0	0	0	15	0	59	0	0	0	0	0	0	0	62	0	0	4
assemblage-438-372	23	105	0	0	0	0	0	0	6	0	0	33	72	0	0	0	0	26	0	0	11	0	21	71	0	119	10	0	3
assemblage-474-577	118	56	0	0	0	16	0	0	0	0	24	106	0	0	0	8	0	65	0	0	0	0	0	0	0	99	0	0	8
assemblage-313-642	0	83	22	28	0	18	0	8	0	6	70	75	0	28	0	0	18	54	0	0	0	0	0	0	0	81	0	0	9
assemblage-445-389	39	54	0	0	0	0	0	0	0	0	0	58	123	0	0	0	0	19	0	0	48	0	8	32	0	102	17	0	0
assemblage-610-367	111	87	0	0	0	0	0	0	0	0	0	67	81	0	0	0	0	25	0	0	34	0	0	8	0	79	0	0	8
assemblage-635-521	94	63	0	0	0	0	0	0	0	0	13	77	67	0	0	0	0	24	0	0	31	0	0	0	0	128	0	0	3
assemblage-454-506	90	79	0	0	0	0	0	0	0	0	0	89	109	0	0	0	0	26	0	0	43	0	0	9	0	49	0	0	6
assemblage-617-450	166	13	0	0	0	0	0	0	0	0	57	78	15	0	0	0	0	73	0	0	10	0	0	0	0	83	0	0	5
assemblage-508-652	52	53	12	0	0	45	0	0	0	0	54	135	0	0	0	13	0	79	0	0	0	0	0	0	0	54	0	0	3
assemblage-510-424	84	75	0	0	0	28	0	0	0	0	26	80	0	0	0	11	0	74	0	0	0	0	0	0	0	111	0	0	11
assemblage-700-366	14	82	0	0	0	0	0	0	3	0	0	47	71	0	0	0	0	26	0	0	7	0	27	87	0	112	11	4	9
assemblage-391-442	20	32	0	18	0	39	0	0	0	0	72	170	0	18	0	9	0	49	0	0	0	0	0	0	8	58	0	0	7
assemblage-537-564	97	62	0	0	3	18	0	0	0	0	19	100	0	0	0	10	0	75	0	0	0	0	0	0	0	112	0	0	4
assemblage-472-392	0	71	26	29	0	3	0	8	0	0	60	112	0	12	7	0	15	48	0	7	0	0	0	0	0	96	0	0	6
assemblage-446-389	55	40	9	0	0	37	0	0	0	0	54	156	0	0	0	18	0	60	0	0	0	0	0	0	0	68	0	0	3
assemblage-486-541	0	83	26	18	0	4	0	10	0	7	50	121	0	18	0	0	23	56	0	0	0	0	0	0	0	75	0	0	9
assemblage-613-581	111	45	0	0	0	0	0	0	0	0	10	99	52	0	0	0	0	27	0	0	28	0	0	0	0	120	0	0	8
assemblage-503-562	25	65	0	0	0	0	0	0	0	0	0	65	138	0	0	0	0	17	0	0	43	0	6	29	0	97	13	0	2
assemblage-396-594	22	41	2	17	0	18	0	0	0	0	66	170	0	17	0	8	0	50	0	0	0	0	0	0	12	71	0	0	6
assemblage-345-414	7	58	27	26	0	4	0	11	0	0	71	117	0	21	0	0	6	56	0	0	0	0	0	0	0	81	0	0	15
assemblage-365-367	134	51	0	0	0	10	0	0	0	0	32	93	0	0	0	0	0	57	0	0	0	0	0	0	0	115	0	0	8
assemblage-553-459	10	90	0	0	0	0	0	0	7	0	0	34	75	0	0	0	0	19	0	0	14	0	32	79	0	124	11	0	5
assemblage-471-212	37	35	26	0	0	44	0	0	0	0	50	136	0	0	0	12	0	60	0	0	0	0	0	0	0	94	0	0	6
assemblage-505-378	104	67	0	0	0	0	0	0	0	0	31	87	54	0	0	0	0	31	0	0	25	0	0	0	0	96	0	0	5
assemblage-589-392	95	79	0	0	0	0	0	0	0	0	0	71	106	0	0	0	0	35	0	0	48	0	0	6	0	52	0	0	8
assemblage-648-407	35	45	17	0	0	34	0	0	0	0	52	145	0	0	0	16	0	78	0	0	0	0	0	0	0	72	0	0	6
assemblage-626-554	21	42	14	22	0	29	0	0	0	0	52	178	0	13	0	11	4	33	0	0	0	0	0	0	6	68	0	0	7
assemblage-531-387	14	84	0	0	0	0	0	0	8	0	0	30	82	0	0	0	0	26	0	0	17	0	32	60	0	130	12	0	5
assemblage-383-552	14	105	0	0	0	0	0	0	0	0	0	22	68	0	0	0	0	19	0	0	16	0	21	78	0	137	10	0	10
assemblage-525-530	122	47	0	0	0	7	0	0	0	0	24	97	0	0	0	0	0	59	0	0	0	0	0	0	0	134	0	0	10
assemblage-543-450	95	74	0	0	9	10	0	0	0	0	46	87	0	0	0	5	0	75	0	0	0	0	0	0	0	96	0	0	3
assemblage-365-560	169	14	0	0	0	0	0	0	0	0	49	65	10	0	0	0	0	71	0	0	13	0	0	0	0	109	0	0	0
assemblage-696-222	109	76	0	0	0	0	0	0	0	0	0	77	103	0	0	0	0	18	0	0	44	0	10	10	0	52	0	0	1
assemblage-393-475	17	54	7	14	0	18	0	0	0	0	66	172	0	15	0	6	0	34	0	0	0	0	0	0	8	83	0	0	6
assemblage-703-427	115	58	0	0	0	21	0	0	0	0	20	100	0	0	0	5	0	67	0	0	0	0	0	0	0	107	0	0	7
assemblage-394-542	115	70	0	0	0	0	0	0	0	0	22	92	51	0	0	0	0	34	0	0	23	0	0	0	0	92	0	0	1
assemblage-619-342	145	55	0	0	0	0	0	0	0	0	15	95	33	0	0	0	0	19	0	0	26	0	0	0	0	109	0	0	3
assemblage-681-571	33	78	0	0	0	0	0	0	0	0	0	51	97	0	0	0	0	22	0	0	68	0	5	37	0	93	14	0	2
assemblage-534-324	99	62	0	0	12	21	0	0	0	0	26	95	0	0	0	0	0	70	0	0	0	0	0	0	0	107	0	0	8
