Assemblage_Name	2-2-2339578	2680599-9224535-4	5751641-3474753-0	7377441-876991-8115155	7377441-2-3541119	2-4-9745043	4-4-7742467	2-3802962-2	2-749421-300236	2-8784596-2	2-2025318-2339578	5643631-3798369-4	2-4-9866512	7377441-2-2	4383392-2-7987644	6454859-4-4	1-4-7594692	7377441-2-8129483	2-2-3261148	1183282-2-0	2-8261423-4	3-3-4	3372665-4-9783571	7377441-2-348121	9255270-2-8137741	1-5140048-4	4853735-1753474-0	5368296-4-4	8218091-2-6829144	4667595-7366617-4	100408-5071159-0	2-9579775-2	4-5163137-7742467	7377441-876991-6415318	100408-2-1180741	5255370-2-3054432	978140-2-8137741	43105-2-8137741	3030472-4-9783571	9201684-3798369-4	4-9931946-9950249	6315688-4-6536543	1-4-352663	1-7890912-4	1622121-4-6536543	7377441-2-6829144	9398781-2-8398774	7377441-8553107-6829144	2-1214309-4119311	2-2-8093144	3021901-4-4	1-1404158-4	594812-2-8137741	7841180-2-2	2680599-5895176-4	818129-2-1180741	9255270-2-2	1-8975449-4	2-2-2	2680599-4-4	7377441-2-7459198	7377441-2134763-6632784	9938018-2-0	6237680-2134763-6829144	2-1144022-4	7377441-2134763-6829144	3-3-8906225	5368296-4-1642857	7301137-2-6829144	100408-1170551-0	4619320-4-9783571	9201684-3798369-6606320	2-9341275-2339578	7377441-2134763-566703	100408-691131-0	7980315-4-4	4667595-1404158-4	3-4-9783571	5255370-2-3541119	1-1223505-4	100408-2-0	4-4-9988596	7377441-42571-6829144	4-8950572-7742467	1958813-2-0	9201684-4-4	1699786-2-6934159	4-3083782-9950249	100408-8635429-0	1-4-4	6454859-4-1942552	2-4-2714565	2-4-8458306	7377441-876991-7459198	4-4-9950249	2071026-2-8137741	2-2-8128516	4-4-5018499	3-6013071-9783571	4488977-4-4	8625923-8261423-4	7377441-2351789-6829144	1907460-2-8137741	2-2-6934159	2-1214309-4	7377441-2-6608773	2167577-2-2	7770864-4-7742467	2-4-4	9398781-2-2	4-4-6536543	3-0-3	8873807-4-7742467	4-4-5472307	100408-2-3489626	7377441-2134763-6358326	4-4-8467493	4383392-2-2	7377441-3450899-7459198	7634463-4-7742467	7377441-8471345-6829144	5751641-3474753-9033924
assemblage-529-551	0	0	27	18	5	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	11	0	9	0	0	0	0	24	0	26	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	44	0	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	82
assemblage-472-658	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	0	0	0	11	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	4	33	5	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	73	0	0	5	0	0	0	0	0	34	0	13	9	54
assemblage-521-552	0	5	22	0	19	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	19	0	4	0	0	0	8	0	79	0	6	10	0	0	0	0	0	0	0	0	0	0	16	0	0	5	0	0	23	0	0	0	0	0	9	0	0	0	0	0	0	0	0	93	0	6	0	0	0	0	0	0	11	0	0	0	27	0	10	0	14	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	60
assemblage-507-435	0	4	15	0	25	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	6	0	5	7	0	0	0	0	0	0	23	0	5	0	0	0	8	0	81	0	8	3	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	100	0	10	0	0	0	0	0	0	2	0	0	0	31	0	5	0	6	0	0	9	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	47
assemblage-521-555	0	0	0	0	0	0	40	0	0	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	0	0	0	11	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	47	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	8	0	0	0	23	9	0	0	0	70	0	0	0	0	0	0	0	0	18	0	15	9	58
assemblage-444-561	0	0	0	0	31	0	0	0	7	0	13	0	0	0	4	0	0	0	0	0	21	0	0	0	8	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	16	0	9	0	0	18	0	0	19	0	34	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	0	0	51	0	8	0	0	0	7	0	0	33	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	41	2	0	46	0	0	0	0	0	0	0	0	6	0	0	0	32
assemblage-463-336	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	40	0	0	0	8	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	10	56	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	49	0	0	9	0	0	0	0	0	28	0	21	14	51
assemblage-384-352	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	29	0	0	0	9	5	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	39	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	6	0	0	0	45	0	0	0	0	65	0	0	9	0	0	0	0	0	15	0	16	18	56
assemblage-527-523	0	0	0	0	45	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	21	0	0	0	6	0	18	12	0	0	0	0	0	0	0	0	0	0	0	0	24	0	17	0	0	33	0	0	20	0	26	0	0	0	0	0	7	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8	0	0	44	0	6	0	0	0	9	0	0	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	12	0	44	0	0	0	0	0	0	0	0	10	0	7	0	26
assemblage-432-479	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	10	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	38	0	0	25	0	10	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	20	0	0	79	0	9	0	0	0	0	0	0	29	0	4	6	0	7	0	0	0	0	0	7	0	0	0	0	11	0	0	45	0	0	0	0	0	15	0	0	0	0	0	0	52
assemblage-544-611	0	0	24	27	10	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	60	0	0	0	0	0	0	11	0	10	0	0	0	0	13	0	25	0	0	0	19	0	0	0	0	0	10	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	39	0	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	91
assemblage-550-465	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	37	0	0	0	11	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	9	33	6	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	69	0	0	0	0	0	0	0	0	30	0	24	15	47
assemblage-478-546	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	53	0	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	17	0	0	80	0	0	0	0	0	21	0	0	17	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	22	0	7	58	0	0	0	0	0	0	0	0	22	0	34	0	79
assemblage-557-394	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	20	0	0	19	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	11	23	0	0	29	0	0	23	0	0	0	0	13	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	49	0	0	79	0	0	0	7	0	0	0	0	35	0	11	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	38	0	10	0	0	0	15	0	0	0	0	0	0	46
assemblage-371-326	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	31	0	0	14	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	7	26	0	0	17	0	0	12	0	0	0	0	9	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	41	0	0	93	0	0	0	15	0	0	0	0	35	0	7	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	35	0	15	0	0	0	11	0	0	0	0	0	0	63
assemblage-377-570	0	0	0	0	45	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	22	0	0	0	2	0	5	23	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8	0	0	24	0	0	20	0	29	4	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10	0	0	55	0	8	0	0	0	12	0	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	29	6	0	58	0	0	0	0	0	0	0	0	11	0	6	0	31
assemblage-390-415	0	0	0	0	0	0	42	0	0	0	0	0	0	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	36	0	0	0	11	8	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	11	41	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	65	0	0	7	0	0	0	0	0	37	0	18	14	45
assemblage-394-439	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	33	0	0	14	0	3	37	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	92	0	13	0	0	0	0	0	0	39	0	13	0	0	13	0	0	0	0	0	8	0	0	0	0	13	0	0	45	0	0	0	0	0	10	0	0	0	0	3	0	65
assemblage-649-566	0	0	22	0	28	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	7	0	11	4	0	0	0	0	0	0	25	0	0	0	0	0	6	0	74	0	0	8	0	0	0	3	0	0	0	0	0	0	23	0	0	8	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	88	0	12	0	0	0	0	0	0	7	0	0	0	27	0	14	0	7	0	0	3	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-603-296	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	51	0	0	0	11	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	42	4	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	84	0	0	0	0	0	0	0	0	22	0	9	14	48
assemblage-538-178	0	6	19	0	14	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	23	0	0	5	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	89	0	10	0	0	0	0	0	0	6	0	0	0	55	0	5	0	18	0	0	4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	63
assemblage-641-489	0	0	19	0	17	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	2	12	0	0	0	0	0	12	0	76	0	0	8	0	0	0	0	0	0	0	0	0	0	22	0	0	7	0	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	94	0	3	0	0	0	0	0	0	9	0	0	0	43	0	6	0	10	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	77
assemblage-616-551	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	29	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	20	0	0	30	0	0	13	0	0	0	0	8	0	0	0	7	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	5	49	0	0	89	0	10	0	11	6	0	0	0	26	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	34	0	14	0	0	0	16	0	0	0	0	0	0	55
assemblage-418-418	0	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	34	0	0	8	0	0	0	0	30	0	0	11	0	10	0	0	0	0	0	0	0	21	0	0	0	0	0	0	2	46	0	0	14	0	0	4	0	0	0	0	20	0	0	5	0	0	9	0	0	18	0	0	0	4	0	0	0	0	0	0	0	20	9	0	58	0	0	0	3	0	0	0	0	16	0	0	0	17	0	0	0	0	0	0	42	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	69
assemblage-587-430	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	33	0	0	19	0	7	28	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	0	89	0	13	0	0	0	0	0	0	46	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	52	0	0	0	0	0	12	0	0	0	0	6	0	62
assemblage-318-446	0	0	15	17	10	0	0	0	0	0	0	0	0	0	0	0	32	11	0	0	0	0	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	97	0	0	4	0	0	0	5	0	11	0	0	0	0	15	0	22	0	0	0	22	0	0	0	0	0	6	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	43	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	50
assemblage-591-436	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	26	0	0	0	0	0	0	0	56	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	64	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	9	0	6	71	12	0	0	0	0	0	0	4	13	0	21	0	54
assemblage-296-526	0	0	0	0	0	0	80	0	0	0	0	0	0	9	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	11	0	0	0	15	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	0	0	13	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	45	0	0	28	0	0	0	0	0	45	0	0	0	32
assemblage-266-508	0	0	13	0	17	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	17	0	5	0	0	0	9	0	84	0	0	7	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	91	0	7	0	0	0	0	0	0	8	0	0	0	41	0	10	0	14	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	73
assemblage-695-531	0	0	0	0	37	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	16	0	10	0	0	39	0	0	9	0	27	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	4	0	0	60	0	16	0	0	0	20	0	0	30	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	6	0	59	0	0	0	0	0	0	0	0	11	0	0	0	44
assemblage-388-522	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	31	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	69	0	0	0	0	0	18	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	27	6	0	60	0	0	0	0	0	0	0	0	19	0	14	0	80
assemblage-402-587	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	41	0	0	14	0	11	0	0	0	0	0	5	7	13	0	0	0	0	0	0	5	31	0	0	10	0	0	8	0	0	0	0	20	0	0	7	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	20	0	0	65	0	6	0	8	0	0	0	0	29	0	0	0	13	0	0	0	10	0	0	27	0	0	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	54
assemblage-648-678	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	42	0	0	0	15	6	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	41	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	59	0	0	0	0	0	0	0	0	36	0	14	8	47
assemblage-457-430	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	32	0	0	0	7	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	7	48	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	74	6	0	5	0	0	0	0	0	27	0	13	10	49
assemblage-676-543	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	13	0	0	0	0	0	0	0	40	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	45	7	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	9	0	0	77	21	0	0	0	0	0	0	6	9	0	24	0	58
assemblage-518-329	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	45	0	0	10	0	46	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	64	0	0	0	0	0	10	0	0	23	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	22	3	6	53	0	0	0	0	0	0	0	0	13	0	21	0	59
assemblage-658-550	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	25	0	0	13	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	9	21	0	0	18	0	0	23	0	0	0	0	5	0	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	33	0	0	87	0	3	0	7	9	0	0	0	32	0	6	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	49	0	23	0	0	0	13	0	0	8	0	0	0	42
assemblage-720-545	0	0	0	0	0	0	70	0	0	0	0	0	0	9	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	54	0	0	17	0	0	0	0	0	38	0	0	0	35
assemblage-413-510	0	0	0	0	34	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	16	0	0	0	4	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	30	0	0	12	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	0	64	0	8	0	0	0	10	0	0	20	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	5	0	77	0	0	0	0	0	0	0	0	9	0	0	0	21
assemblage-417-539	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	26	0	0	9	0	9	0	0	0	0	0	0	0	19	0	0	0	0	0	0	4	38	0	0	4	0	0	0	0	0	0	0	16	0	0	12	0	0	8	0	0	23	0	0	0	0	0	0	0	0	0	0	0	19	0	0	61	0	5	0	10	0	0	0	0	29	0	0	0	26	0	0	0	0	0	0	31	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	79
assemblage-549-367	0	0	25	0	22	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	21	0	0	0	0	0	5	0	75	0	5	7	0	0	0	0	0	0	0	0	0	0	25	0	0	9	0	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	0	96	0	4	0	0	0	0	0	0	11	0	0	0	39	0	7	0	11	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	55
assemblage-649-269	0	0	21	12	17	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	75	0	0	6	0	0	0	12	0	16	0	0	0	0	27	0	11	0	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	40	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	45
assemblage-685-459	0	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	15	0	0	0	0	0	0	0	31	0	0	21	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1	21	0	0	24	0	0	15	0	0	0	0	6	0	0	0	10	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	39	0	0	83	0	0	0	0	0	0	0	0	22	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	39	0	12	0	0	0	16	0	0	0	0	0	0	73
assemblage-405-228	0	0	0	0	40	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0	18	0	0	0	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	16	0	9	0	0	38	0	0	13	0	29	0	0	0	0	0	8	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	7	0	0	50	0	8	0	0	0	7	0	0	24	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	11	0	42	0	0	0	0	0	0	0	0	6	0	9	0	26
assemblage-405-545	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	26	0	0	18	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	11	21	0	0	33	0	0	13	0	0	0	0	10	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	32	0	0	84	0	0	0	8	14	0	4	0	21	0	10	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	42	0	17	0	0	0	14	0	0	0	0	0	0	43
assemblage-549-340	0	0	18	0	27	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	11	0	9	0	0	0	8	0	76	0	4	4	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	29	0	0	0	0	0	9	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	7	0	0	0	40	0	14	0	12	0	0	5	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	78
assemblage-532-424	0	0	25	22	9	0	0	0	0	0	0	0	0	0	0	0	32	3	0	0	0	0	0	0	0	0	0	22	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	95	0	0	4	0	0	0	2	0	12	0	0	0	0	20	0	21	0	0	0	25	0	0	0	0	0	2	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	37	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	65
assemblage-559-455	0	0	0	0	0	0	86	0	0	0	0	0	0	13	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	13	0	0	0	21	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	26	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	39	0	0	27	0	0	0	0	0	52	0	0	0	40
assemblage-471-550	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	38	0	0	0	0	28	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	8	0	0	80	0	0	0	0	0	14	0	0	20	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	16	7	6	69	0	0	0	0	0	0	0	0	29	0	17	0	78
assemblage-617-323	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	43	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	16	0	0	76	0	0	0	0	0	11	0	0	17	0	0	0	0	11	0	0	0	0	0	0	0	0	12	0	22	0	0	60	0	0	0	0	0	0	0	0	13	0	24	0	71
