Assemblage_Name	4-4563535-1	2-2680466-0	3037240-9034083-1	4-1885747-1	2-0-3779902	3037240-5865135-1	4552378-5515373-1	2994375-5515373-1	6808320-5515373-1	7707212-6806106-6461617	4143210-5515373-6494348	3229175-2-1	1740420-0-1239109	2-8109923-1239109	6099412-2-1	1-4844369-2	3718014-7597781-0	499111-5515373-1	4-6806106-6677925	5010975-5515373-1	6099412-5515373-5875201	7881755-9311818-1	6099412-92576-1	2-0-8430225	4641881-6806106-1	7881755-6902352-3937569	6099412-2-5544878	6099412-7267028-1	2-3-8522456	6099412-5515373-8712572	7497767-5515373-6494348	288058-5357767-1	2-0-5134026	1-1-2	2-0-2876955	4-2-5104120	2-0-980056	1599949-7595352-3521603	1396354-0-3521603	2-7769458-1450577	1649207-392384-1	1-3234706-3563220	3718014-0-0	7881755-5515373-2467601	4963386-3076882-1	6099412-2-9839819	4-7336362-1	4-4812584-1	6099412-8642462-1	4-9103438-1	2-0-0	3359263-7597781-0	3037240-3976699-1	2-8502954-3521603	4-6806106-1	6099412-8660361-1	2195455-5515373-1	7881755-8187639-3937569	9260691-8814454-1	7881755-5515373-1	4-3-2	4-6806106-7145078	4-5494957-1	2-1968290-3521603	6099412-7928910-9677841	2-3-0	2-3-2	2-8112156-0	6099412-4572036-1	6099412-5515373-4916366	6099412-5515373-1	2-0-1239109	6042394-0-3521603	3359263-5669128-0	7881755-6902352-2347217	4-2166817-9639845	3037240-6806106-1	288058-4780678-1	1833805-6902352-3937569	2-0-3521603	2-0-5393290	9375066-2880506-1	4-6806106-307342	9375066-6806106-1	4-984596-1	2-0-6480645	4-2-1	2-4971647-0	6099412-5515373-4528733	7522381-3-2	9133104-5515373-1	1-3206775-3563220	5721792-5515373-1	4-3076882-1	7497767-5515373-1	2-6062031-2	4-1889127-3	6658491-0-3521603	4-3076882-9289057	7096949-8814454-1	6708100-3076882-1	1-0-0	223931-3076882-1	6099412-5515373-1140353	1-3-3563220	7096949-6806106-1	818700-0-3521603	2-0-3810459	5292897-2-1	2-0-8567060	7881755-4780678-1	4811131-0-0	7881755-4780678-3937569	1649207-5515373-504794	6099412-1466744-1	4-2166817-1	1649207-5515373-1919723	2-1557814-3521603	3037240-6806106-2469844	6099412-6953095-1	1649207-5515373-1	8089800-1968290-3521603	6245535-7303766-3521603	6414377-5515373-1	2-1350369-0	2-3-2534141	7096949-8814454-7239219	9375066-2479886-1	4805592-7595352-3521603	2-0-2794799	2132175-5515373-1	2-7595352-3521603	3832977-0-3521603	7497767-5515373-6834716	9089993-8814454-1	7096949-7227799-1	4-3076882-538509	6099412-8641326-5544878
assemblage-456-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	13	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	87	16	0	0	0	0	0	0	0	81	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	20	0	0	0	0	0	0	0	0	5	0	30	0	6	0	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-581-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	23	0	0	0	0	0	0	10	12	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	172	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	11	0	15	0	0	23	0	0	0	0	9	5	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	54
assemblage-634-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	16	0	0	29	0	0	0	0	0	0	0	58	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	74	18	0	0	0	0	0	0	0	36	0	9	0	19	0	0	0	0	0	0	0	0	0	0	18	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-634-715	8	0	0	0	10	0	0	6	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	27	0	21	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	44	31	0	0	18	0	9	0	0	17	0	0	0	30	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	58	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	4	0	0	0	0	4	0	20	0	0	0	0	0	58
assemblage-431-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	16	4	0	0	24	0	0	0	2	18	0	0	51	0	0	0	0	26	0	0	0	0	0	0	15	2	0	0	105	18	0	0	0	0	0	0	0	27	0	0	0	20	0	0	0	0	0	0	9	0	0	0	21	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-555-518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	3	37	0	0	0	7	0	0	0	25	0	0	0	68	0	0	0	0	28	6	0	12	0	0	3	25	0	0	0	84	21	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-467-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	26	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9	9	0	0	34	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	28	0	0	0	0	0	0	0	37	0	0	0	25	0	0	0	0	0	0	6	0	0	0	10	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-516-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	8	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	92	12	0	0	0	0	0	0	0	98	0	7	0	13	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	36	0	8	0	0	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	64
assemblage-424-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	12	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	11	0	0	0	0	0	0	0	99	0	4	0	12	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	13	0	0	0	0	0	9	0	0	0	0	22	0	3	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-480-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	6	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	90	12	0	0	0	0	0	0	0	90	0	9	0	16	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	8	0	0	0	0	0	0	0	0	8	0	26	0	6	0	0	19	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	52
assemblage-584-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	58	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	8	13	0	0	34	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	12	0	0	0	0	0	0	0	33	0	0	0	7	0	0	0	0	0	0	8	0	0	0	29	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-431-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	0	5	17	0	0	0	0	30	31	16	0	0	70	12	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	0	0	32	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-526-324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	34	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	28	0	0	0	43	0	0	0	0	0	29	0	0	0	0	18	41	14	0	0	60	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	7	0	0	0	0	0	0	0	0	23	0	0	0	0	28	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	58
assemblage-582-448	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	53	0	0	36	0	28	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	39	11	0	21	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	49
assemblage-609-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0	0	0	0	17	0	0	0	0	0	0	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	136	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	18	0	20	0	0	30	0	0	0	0	10	6	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	68
assemblage-437-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	43	0	0	0	34	0	0	0	0	0	12	0	0	0	0	27	33	8	0	0	81	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	30	0	0	0	0	26	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	67
assemblage-584-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	15	0	0	0	24	0	0	0	5	12	0	0	44	0	0	0	0	30	4	0	0	0	0	0	3	0	0	0	109	14	0	0	0	0	0	0	0	27	0	0	0	22	0	0	0	0	0	0	4	0	0	0	15	0	9	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-507-514	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	71	0	0	16	0	76	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	18	18	0	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-417-720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	21	0	0	0	48	0	0	0	0	32	7	0	0	0	0	5	20	0	0	0	90	16	0	0	0	0	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	61
assemblage-556-572	0	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0	12	0	0	0	0	0	0	20	0	13	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	46	28	0	0	6	0	7	0	0	6	0	0	0	29	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	54	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	10	0	0	0	0	18	0	40	0	0	0	0	0	92
assemblage-375-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	17	0	0	0	7	0	0	0	13	0	0	0	56	0	0	0	0	33	6	0	8	0	0	0	27	0	0	0	96	27	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	64
assemblage-506-749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	99	14	0	0	0	0	0	0	0	105	0	3	0	17	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	16	0	0	0	0	0	0	0	0	6	0	25	0	6	0	0	20	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-415-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	28	0	0	0	71	0	0	0	0	33	12	0	0	0	0	5	25	0	0	0	101	24	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-641-457	0	0	0	0	18	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	21	0	15	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	46	40	0	0	18	0	5	0	0	11	0	0	0	32	0	0	0	0	0	0	0	0	0	16	0	0	0	0	3	64	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	6	0	38	0	0	0	0	7	63
assemblage-478-729	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	48	0	0	36	0	30	0	0	6	0	0	0	16	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	41	34	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0	0	0	0	0	0	0	0	28	0	0	0	0	0	55
assemblage-516-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	13	0	0	28	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	20	0	0	0	0	0	0	0	45	0	0	0	20	0	0	0	0	0	0	4	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-397-422	0	0	0	0	0	0	0	0	0	0	0	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	36	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	30	0	0	0	39	0	0	0	0	0	22	0	0	0	0	13	35	13	0	0	102	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	39	0	0	15	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-529-325	6	0	0	0	19	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	20	0	15	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	41	43	0	0	10	0	2	0	0	13	0	0	0	30	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	62	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	4	0	16	0	0	0	0	7	0	28	0	0	0	0	0	81
assemblage-439-556	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	51	0	0	49	0	46	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	43	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	5	0	0	0	0	0	0	0	0	40	0	0	0	0	0	51
assemblage-458-479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	34	0	0	0	42	0	0	0	0	0	30	0	0	0	5	27	33	20	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	25	0	0	0	0	31	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	75
assemblage-435-464	0	0	0	0	15	0	0	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	31	0	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	61	30	0	0	7	0	7	0	0	7	0	0	0	28	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	75	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	6	0	0	0	0	12	0	40	0	0	0	0	0	70
assemblage-442-377	0	0	0	0	19	0	0	4	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	44	28	0	0	15	0	11	0	0	10	0	0	0	27	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	61	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	5	0	0	0	0	12	0	34	0	0	0	0	0	68
assemblage-447-520	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	19	0	0	0	0	0	0	35	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	14	0	0	0	0	7	0	0	69	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	66	4	0	0	0	0	0	0	0	0	0	0	0	7	0	16	12	0	0	0	0	15	3	0	0	23	0	0	10	0	0	0	16	10	0	0	0	0	62
assemblage-311-422	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	26	84	0	0	27	0	61	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	17	18	0	39	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-402-473	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	57	0	0	34	0	36	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	33	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	14	0	0	0	0	0	0	0	0	27	0	0	0	0	0	72
assemblage-556-407	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	42	0	0	35	0	28	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	47	25	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	6	0	0	0	0	0	0	0	0	42	0	0	0	0	0	47
assemblage-576-481	0	0	0	0	22	0	0	0	0	0	0	0	0	0	9	0	20	0	0	0	0	0	0	35	6	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	22	0	0	0	0	13	0	0	78	0	0	0	10	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	59	6	0	0	0	0	0	0	0	0	0	0	0	11	0	2	13	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	9	8	0	0	0	0	54
assemblage-494-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15	6	0	0	25	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	31	0	0	0	0	0	0	0	23	0	0	0	24	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	6	0	0	0	0	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	58
assemblage-536-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	26	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	96	18	0	0	0	0	0	0	0	86	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	45	0	6	0	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-561-438	0	0	0	0	0	0	0	0	0	0	0	6	0	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	33	0	0	0	55	0	0	0	0	3	13	0	0	0	0	20	34	13	0	0	68	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	30	0	0	0	0	30	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	69
assemblage-491-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	14	0	0	0	13	0	0	0	17	0	0	0	61	0	0	0	0	21	7	0	0	0	0	4	21	0	0	0	113	15	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-615-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	27	0	0	0	0	0	0	25	6	0	0	0	0	0	4	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	171	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	24	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	48
assemblage-563-581	0	0	0	0	21	0	0	0	0	0	0	0	0	0	13	0	22	0	0	0	0	0	0	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	20	0	0	0	0	0	0	0	72	0	0	0	11	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	65	10	0	0	0	0	0	2	0	0	0	0	0	9	0	19	10	0	0	0	0	5	6	0	0	24	0	0	0	0	0	0	7	5	0	0	0	0	50
assemblage-382-587	0	0	0	0	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	43	75	0	0	22	0	72	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	22	18	0	29	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	52
