Assemblage_Name	7331787-9437906-5618134	0-1-2728887	2625495-1-5601131	0-1-4222711	0-974069-3	3057912-4896230-4	6398650-4260671-5051009	0-1-4732635	6167436-1-5601131	3057912-4896230-8884434	6398650-1-3	7331787-9437906-5370902	9959780-1-7803064	3057912-8591311-4	8393462-1-5601131	602166-1-3	0-4818949-6972757	0-2696675-4	3057912-6255-4	3-4-9788332	975224-4-3	3-9459879-3	4-3597431-0	4230492-1-3	3761695-4-4	0-1391069-3	0-4-4	0-1259377-3	2616939-1-3	7207564-4973896-2	0-1-3	0-2007087-3	3057912-5365268-4	0-2696675-8850800	6398650-4260671-3	6074209-1-3	0-9437906-5618134	0-4896230-4	4-5404745-4	0-1-9341684	8284509-4-6972757	0-9999074-3	0-3628458-5583335	0-9437906-4659995	6398650-3977221-3	9646874-8591311-4	0-9437906-4	9959780-1-5601131	7168821-3-0	6074209-1-1847895	0-4-8626505	0-2-3	4395834-1-3	7331787-1193013-5370902	1951731-1-3	7128016-4-3	4598959-1045261-3	0-2529758-3	3057912-7987929-4	4598959-1045261-3294223	0-3628458-3	3792328-1-3	3-4-3	6398650-4003576-3	6074209-1782625-3	0-4-6972757	3-3-2	0-3351640-3	3-6639941-3	6074209-1-1716439	6074209-1-2361698	3057912-4240925-4	3548957-4-9788332	3057912-8650264-4	2873775-1-3	6074209-1-1418581	5972225-2696675-4	4598959-2-3	4-9985702-0	0-1-127957	0-3676126-3	567623-4896230-4	4-0-4	0-6181148-291638	0-1748336-3	3876158-4260671-3	3-4-3731139	4-3-0	7128016-4-953810	1506304-4-9788332	7207564-1-2	7510104-4896230-4	0-4896230-291638	6074209-1-8331502	3-4-2455108	6074209-9190029-3	0-4-6891185	6074209-1-9061556	7331787-9451240-5370902	3057912-9583627-4	9959780-3339320-5601131	9003621-1-3	6074209-5462196-3	0-5527126-6972757
assemblage-432-479	0	0	0	0	0	132	0	0	0	0	21	8	0	0	0	0	0	0	0	4	0	14	0	0	0	0	25	0	0	0	90	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	75
assemblage-544-611	0	14	0	0	0	13	4	42	0	0	0	0	0	8	0	9	0	0	0	57	0	0	0	17	0	0	12	8	0	0	136	0	0	0	59	8	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	15	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	27
assemblage-550-465	0	0	0	12	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	46	0	0	0	0	66	3	31	7	0	0	0	0	14	0	0	34	0	0	0	0	22	0	0	0	0	7	0	0	0	9	0	34	0	0	15	0	0	0	0	6	0	0	0	0	0	18	16	0	0	0	0	0	0	0	0	6	21	0	0	34	0	0	0	0	0	14	0	0	0	0	0	0	28
assemblage-478-546	15	0	0	8	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	60	0	0	0	0	26	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	14	0	31	0	19	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	6	0	0	0	48	0	0	0	0	0	0	54
assemblage-557-394	0	0	0	0	0	127	0	17	0	47	14	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	17	0	0	0	98	0	0	0	9	43	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	40
assemblage-371-326	0	0	0	0	0	105	0	20	0	28	7	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	26	0	0	0	135	0	0	0	14	43	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	28	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	44
assemblage-377-570	0	0	0	6	0	118	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	72	0	0	0	0	49	17	13	0	0	16	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	14	0	21	0	0	32	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	20	3	0	0	0	0	0	34
assemblage-390-415	0	0	0	11	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	52	0	0	0	0	59	9	37	9	0	0	0	0	5	0	0	17	0	0	0	0	15	0	0	0	0	5	0	0	0	17	0	27	0	0	17	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0	0	7	36	0	0	41	0	0	0	0	0	13	0	0	0	0	0	0	39
assemblage-394-439	0	0	0	0	0	138	0	0	0	0	16	13	0	0	0	0	0	0	0	7	0	4	0	0	0	0	24	0	0	0	123	0	0	0	0	37	4	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	32	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	39
assemblage-649-566	0	0	0	0	0	38	0	26	0	0	0	0	0	10	0	0	0	0	0	16	0	0	0	35	0	12	36	0	0	0	131	0	0	0	50	17	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	9	0	7	0	0	0	12	0	0	0	23	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-603-296	0	0	0	19	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	72	0	0	0	0	55	12	30	7	0	0	0	0	10	0	0	26	0	0	0	0	20	0	0	0	0	0	0	0	0	13	0	28	0	0	18	0	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0	0	0	5	23	0	0	31	0	0	0	0	0	12	0	0	0	0	0	0	36
assemblage-538-178	0	0	0	0	0	36	0	38	0	0	0	0	0	7	0	9	0	0	0	19	0	0	0	15	0	13	25	0	0	0	139	0	0	0	53	23	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	22	0	0	0	17	0	0	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-641-489	0	0	0	0	0	31	0	28	0	0	0	0	0	6	0	10	0	0	0	22	0	0	0	20	0	6	43	0	0	0	166	0	0	0	46	24	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	10	0	0	0	17	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-616-551	0	0	0	0	0	119	0	16	10	32	13	0	0	0	0	0	0	0	0	18	0	0	0	6	0	0	9	0	0	0	120	0	0	0	16	48	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	32
assemblage-418-418	0	0	5	0	0	67	0	18	0	5	0	0	0	11	0	0	0	0	0	15	0	0	0	16	0	0	52	0	0	0	156	0	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	8	0	0	0	20	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	30
assemblage-587-430	0	0	0	0	0	115	0	0	0	0	30	13	0	0	0	0	0	0	0	0	0	12	0	0	0	0	26	0	0	0	105	0	0	0	0	34	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	37	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	0	0	0	52
assemblage-318-446	0	12	0	0	0	9	0	58	0	0	0	0	0	6	0	11	0	0	0	38	0	0	0	26	0	0	17	13	0	0	129	0	0	0	46	17	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	16	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	43
assemblage-591-436	0	0	0	34	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	7	0	48	0	0	0	0	30	32	33	0	0	0	0	0	11	0	0	15	0	0	0	0	14	0	0	0	0	5	0	0	0	20	0	25	0	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	8	0	0	0	0	11	21	0	0	0	0	0	0	39
assemblage-296-526	0	0	0	18	0	15	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	28	0	0	0	68	0	0	0	0	57	12	46	5	0	0	0	0	8	0	0	45	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	19	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0	34
assemblage-266-508	0	5	0	0	0	40	0	44	0	0	0	0	0	1	0	5	0	0	0	14	0	0	0	19	0	12	36	0	0	0	154	0	0	0	49	37	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0	0	13	0	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-695-531	0	0	0	6	0	132	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	64	0	0	0	0	42	10	15	0	0	11	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	13	0	21	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	16	3	0	0	0	0	0	42
assemblage-388-522	5	0	0	24	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	68	0	0	0	0	48	10	30	0	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	29	0	24	0	10	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	5	0	0	0	37	0	0	0	0	0	0	34
assemblage-402-587	0	0	0	0	0	65	0	15	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	25	0	0	51	0	0	0	150	0	0	0	15	24	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	23	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-648-678	0	0	0	21	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	65	0	0	0	0	40	3	21	5	0	0	0	0	9	0	0	17	0	0	0	0	19	0	0	0	0	0	0	0	0	17	0	31	0	0	21	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	11	30	0	0	31	0	0	0	0	0	22	0	0	0	0	0	0	53
assemblage-457-430	0	0	0	20	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	67	0	0	4	0	62	7	17	9	0	0	0	0	12	0	0	26	0	0	0	0	37	0	0	0	0	0	0	0	0	20	0	38	0	0	12	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	4	18	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0	43
assemblage-676-543	0	0	0	26	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	58	0	0	0	0	30	21	47	0	0	0	0	0	6	0	0	12	0	0	0	0	20	0	0	0	0	8	0	0	0	29	0	26	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	5	0	0	0	0	8	27	0	0	0	0	0	0	37
assemblage-518-329	11	0	0	17	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	49	0	0	0	0	42	21	16	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	22	0	29	0	13	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	5	0	0	0	44	0	0	0	0	0	0	44
assemblage-658-550	0	0	0	0	0	120	0	20	0	30	13	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	16	0	0	0	112	0	0	0	5	53	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	55
assemblage-720-545	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	36	0	0	0	68	0	0	0	0	59	12	43	3	0	0	0	0	9	0	0	43	0	0	0	0	38	0	0	0	0	0	0	0	0	4	0	20	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	22	0	0	0	0	0	7	0	0	0	0	0	0	29
assemblage-413-510	0	0	0	5	0	136	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	67	0	0	0	0	39	17	15	0	0	9	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	28	0	0	49	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	4	0	0	0	0	0	41
assemblage-417-539	0	0	0	0	0	77	0	23	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	17	0	0	64	0	0	0	124	0	0	0	25	14	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	4	0	0	0	0	17	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-549-367	0	5	0	0	0	28	0	29	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	22	0	5	42	0	0	0	147	0	0	0	45	30	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	12	0	0	0	10	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-649-269	0	10	0	0	0	12	0	36	0	0	0	0	0	12	0	13	0	0	0	41	0	0	0	16	0	7	23	16	0	0	103	0	0	0	71	25	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	49
assemblage-685-459	0	0	0	0	0	114	0	27	0	22	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	0	0	0	114	0	0	0	13	48	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	26	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	50
assemblage-405-228	0	0	0	0	0	131	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	57	0	0	0	0	36	19	18	0	6	18	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	21	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	62
assemblage-405-545	0	0	0	0	0	116	0	10	0	18	13	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	18	0	0	0	133	0	0	0	12	53	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	58
assemblage-549-340	0	0	0	0	0	27	0	34	0	0	0	0	0	10	0	8	0	0	0	27	0	0	0	33	0	8	25	0	0	0	146	0	0	0	45	18	0	0	0	0	0	0	0	0	0	6	0	37	0	0	0	0	0	0	14	0	0	0	13	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-532-424	0	9	0	0	0	12	0	38	0	0	0	0	0	7	0	14	0	0	0	46	0	0	0	18	0	0	14	18	0	0	114	0	0	0	79	15	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	46
assemblage-559-455	0	0	0	12	0	18	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	27	0	0	0	61	0	0	0	0	65	11	44	8	0	0	0	0	11	0	0	57	0	0	0	0	17	0	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	25	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	17	0	0	16	0	0	0	0	0	11	0	0	0	0	0	0	29
assemblage-471-550	6	0	0	10	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	61	0	0	0	0	40	6	18	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	20	0	24	0	11	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0	0	40	0	0	0	0	0	0	53
assemblage-617-323	7	0	0	25	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	67	0	0	0	0	23	11	18	0	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15	0	19	0	9	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	6	0	0	0	45	0	0	0	0	0	0	59
assemblage-381-447	0	0	9	0	0	76	0	19	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	12	0	0	43	0	0	0	152	0	0	0	21	16	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	4	2	0	0	0	27	0	0	0	34	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
assemblage-457-537	0	0	0	6	0	139	0	0	0	0	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	78	0	0	0	0	49	9	10	0	5	14	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	16	0	23	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	39
assemblage-559-518	0	0	0	0	0	146	0	0	0	6	8	9	0	0	0	0	0	0	0	3	0	11	0	0	0	0	27	0	0	0	121	0	0	0	0	24	0	0	0	3	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	39	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	45
assemblage-441-323	0	0	0	0	0	95	0	18	0	21	7	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	18	0	0	0	156	0	0	0	7	45	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	0	0	0	0	43
assemblage-572-411	0	0	0	24	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	10	7	53	0	0	0	0	28	23	36	0	0	0	0	0	3	0	0	15	0	0	0	0	13	0	0	0	0	11	0	0	0	28	0	41	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	4	0	0	0	0	8	23	0	0	0	0	0	0	31
assemblage-470-601	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	39	0	0	0	59	0	0	2	0	91	16	34	9	0	0	0	0	16	0	0	45	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	21	0	0	0	7	0	13	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	18	0	0	17	0	0	0	0	0	6	0	0	0	0	0	0	23
assemblage-331-488	0	0	0	0	0	131	0	28	0	18	11	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	16	0	0	0	126	0	0	0	7	53	13	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	37
assemblage-456-628	0	0	0	7	0	126	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	74	0	0	0	0	48	13	16	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	33	0	0	42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0	39
assemblage-652-467	0	8	0	0	0	16	0	40	0	0	0	0	0	7	0	11	0	0	0	45	0	0	0	17	0	0	26	8	0	0	120	0	0	0	62	9	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	19	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	43
assemblage-643-414	0	0	0	0	0	123	0	20	0	19	9	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	13	0	0	0	107	0	0	0	11	62	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	32	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	56
assemblage-595-664	0	0	0	0	0	49	0	18	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	35	0	0	50	0	0	0	130	0	0	0	38	21	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	17	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
assemblage-401-535	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	29	0	0	0	48	0	0	0	0	70	7	40	0	0	0	0	0	9	0	0	52	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	23	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	17	0	0	27	0	0	0	0	0	11	0	0	0	0	0	0	32
assemblage-334-568	4	0	0	12	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	63	0	0	0	0	34	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	22	0	20	0	7	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	11	0	0	0	50	0	0	0	0	0	0	73
assemblage-340-439	0	22	0	0	0	6	0	39	0	0	0	0	0	8	0	13	0	0	0	61	0	0	0	9	0	0	16	9	0	0	132	0	0	0	55	11	0	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	39
assemblage-617-545	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	20	0	0	0	65	0	0	0	0	62	9	33	0	0	0	0	0	19	0	0	50	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	24	0	0	0	0	0	0	0	0	15	0	0	0	0	5	0	0	0	0	21	0	0	22	0	0	0	0	0	14	0	0	0	0	0	0	36
assemblage-546-560	0	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	50	0	0	0	0	59	8	20	0	0	0	0	0	8	0	0	31	0	0	0	0	18	0	0	0	0	5	0	0	0	15	0	40	0	0	20	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	12	19	0	0	36	5	0	0	0	0	21	0	0	0	0	0	0	35
assemblage-701-642	0	0	0	19	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	9	0	54	0	0	0	0	36	28	38	0	0	0	0	0	12	0	0	11	0	0	0	0	20	0	0	0	0	9	0	0	0	21	0	28	0	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	3	0	0	0	0	2	22	0	0	0	0	0	0	43
assemblage-644-557	0	0	0	31	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	5	0	71	0	0	0	0	38	25	27	0	0	0	0	0	11	0	0	10	0	0	0	0	17	0	0	0	0	8	0	0	0	19	0	31	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	11	0	6	0	0	0	12	0	0	0	0	0	0	37
assemblage-395-617	0	0	0	0	0	31	0	26	0	0	0	0	0	4	0	8	0	0	0	23	0	0	0	25	0	4	43	0	0	0	155	0	0	0	48	15	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	10	0	0	0	15	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
