Assemblage_Name	2096765-4-8793825	4516626-3-4	0-2210072-1	1-8436987-4	1947806-0-694324	2-9465097-0	1717892-9465097-0	2-9465097-7921136	14731-9465097-0	116781-9465097-0	8278759-8355217-0	7604154-0-694324	3654739-4-7752692	1-6539575-694324	4491209-9465097-0	2-9519865-0	1-4547653-694324	1-0-1995752	1-3-262466	2-7792931-2	1-3-2848464	3654739-4-2	1-0-298329	4-4-7672833	8501733-4-2	4-7923879-8793825	4-4-9848941	1-0-7945478	4-6045414-2	2-9465097-8352244	1-0-6955090	1-3-9292882	7148908-3-262466	2-5089508-0	4-1811098-2	1-0-694324	1-7084927-4	2-2-1156293	1-3197087-694324	173264-0-694324	1-0-78518	0-1209237-1	4-4-3560244	4-6522790-2	4-4-8893633	4-9495072-8680044	2-8355217-0	9240779-0-694324	4771871-4-8793825	2-2-2	0-2295305-5397743	1-3-4	1-0-8963313	5052693-4-8793825	2-2-9526019	2-8832309-0	4-176275-8793825	1-7005138-694324	6765892-9465097-0	1-4024928-1412610	8038110-0-694324	1-3-2843683	2315369-0-694324	1-4024928-694324	1-8592511-694324	1415221-0-9444128	4-6045414-6003229	2-9465097-154576	4-4-2702284	7452158-0-694324	2-9465097-1384369	14731-6362121-0	0-71187-1	0-2295305-1	2-9465097-4658033	1418251-0-694324	1-3574320-4	4-8898766-8793825	4-4-2	2-2781308-0	528031-0-694324	1-0-5715927	1-700648-4	482988-9465097-0	4-4-8793825	1-2333984-694324	1-3-9200205	2-5321968-0	9444668-5089508-0
assemblage-824-965	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	44	0	266	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	8	0	0	0	18
assemblage-277-258	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-994-710	0	0	6	0	0	142	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	63	0	0	0	4	0	0	0	0	0	0	39	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	43	0	0	0	15
assemblage-730-265	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	9	0	14
assemblage-990-744	0	0	4	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	15	0	0	0	0	94	0	0	0	13
assemblage-375-188	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	31	0	54	0	0	0	0	19	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	49	0	0	0	8	0	21	0	25	0	19
assemblage-893-167	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	43	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	42	0	0	0	0	0	0	0	9	0	8
assemblage-779-409	0	0	0	0	0	118	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	140	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	58	0	0	0	0	40	0	0	0	16
assemblage-389-408	0	0	29	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	10	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	15	0	0	0	26
assemblage-961-281	0	0	7	0	0	169	7	0	0	0	20	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	11
assemblage-521-677	0	0	0	0	0	34	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	40	0	0	0	0	136	0	0	0	0	0	0	0	0	0	10
assemblage-701-261	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	0	14	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	42	0	0	0	17
assemblage-513-707	0	0	0	10	0	210	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	31	0	0	0	0	0	0	7	0	0	0	6	78	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	68	0	0	0	7	0	0	0	0	29	0	0	0	12
assemblage-755-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	48	0	0	10	18
assemblage-835-941	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	299	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	3	0	0	0	11
assemblage-751-631	0	0	0	0	11	0	0	0	0	0	38	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	226	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-443-195	0	0	54	0	0	97	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	103	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	7	0	0	0	0	0	0	0	0	20	0	0	0	14
assemblage-496-703	0	0	39	0	0	100	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	113	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	2	0	0	0	0	0	0	0	0	12	0	0	0	10
assemblage-391-432	0	0	49	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	8	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	23	0	0	0	33
assemblage-379-174	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	5	0	43	0	0	0	0	0	0	0	0	0	0	0	18	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	42	0	0	0	0	0	31	0	53	0	20
assemblage-113-959	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	8
assemblage-534-685	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	11	0	10	0	18
assemblage-432-775	0	0	0	9	0	226	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	34	0	0	0	0	0	0	10	0	0	0	8	67	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	62	0	0	0	9	0	0	0	0	26	0	0	0	14
assemblage-169-400	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	8	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	38	0	0	0	0	0	0	0	20	0	15
assemblage-991-720	0	0	13	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	39	0	0	0	20	0	0	0	0	97	0	0	0	7
assemblage-212-405	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	4	0	19
assemblage-430-681	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	8	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	22
assemblage-849-805	0	0	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	134	0	0	0	0	0	0	0	0	0	12
assemblage-530-672	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	52	0	0	0	0	0	0	13	0	71	0	0	0	0	3	7	0	0	0	0	0	16	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	34	0	0	0	0	196	0	0	0	0	0	0	0	0	0	6
assemblage-533-383	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	8	0	53	0	0	0	0	7	10	0	0	0	0	0	13	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	167	0	0	0	0	0	0	0	0	0	21
assemblage-506-671	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	7	0	11	0	14
assemblage-355-837	0	0	0	0	0	79	0	0	0	48	67	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	20
assemblage-443-762	0	0	29	0	0	172	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	9	0	0	0	0	0	0	23	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	32	0	0	0	1	0	0	0	0	37	0	0	0	39
assemblage-490-502	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	10	0	43	0	0	0	0	0	0	0	0	0	0	0	19	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	40	0	0	0	0	0	34	0	39	0	14
assemblage-421-662	0	0	0	0	9	0	0	0	0	0	39	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-893-305	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	92	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	40	0	0	0	0	8	0	0	0	0	0	86	0	0	0	17
assemblage-787-428	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	113	0	0	0	8
assemblage-478-884	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	12	0	41	0	0	0	0	0	0	0	0	0	0	0	13	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	19	0	0	0	0	32	0	0	0	0	0	24	0	40	0	23
assemblage-167-498	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16
assemblage-770-637	0	0	0	0	8	0	0	0	0	0	50	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	213	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-527-667	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	41	0	9	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	47	0	0	0	13
assemblage-722-263	0	0	0	0	0	41	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	28	0	0	0	0	177	0	0	0	0	0	0	0	0	0	12
assemblage-956-316	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	340	0	0	0	0	0	0	0	0	0	18
assemblage-443-206	0	0	6	0	0	158	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	37	0	0	0	37
assemblage-900-315	0	0	0	0	0	128	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	67	0	0	0	10	0	0	0	0	32	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	62	0	0	0	35
assemblage-952-290	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	345	0	0	0	0	0	0	0	0	0	12
assemblage-250-249	0	0	0	0	0	81	0	0	0	52	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	43	0	0	0	20
assemblage-166-517	3	0	0	0	0	53	0	0	7	0	40	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	164	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	5	0	0	0	21
assemblage-100-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	22	0	0	37	0	376	0	0	0	0	0	0	0	0	0	0	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	19
assemblage-420-124	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	53	27	0	0	26	0	0	0	0	18	0	0	0	20
assemblage-468-361	0	0	0	0	0	168	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	39
assemblage-836-963	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	283	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	8	0	0	0	26
assemblage-237-898	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	100	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25	0	0	0	0	12	0	0	0	0	0	67	0	0	0	8
assemblage-903-174	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	90	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	21
assemblage-818-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	49	0	0	6	12
assemblage-370-178	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	69	0	0	0	0	0	0	39	0	73	0	0	0	0	24	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	84	0	0	0	0	0	7	0	0	0	7
assemblage-235-258	0	0	0	0	0	81	0	0	0	0	25	0	0	0	31	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	42	0	0	0	15
assemblage-860-803	0	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	51	0	15	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	48	0	0	0	3
assemblage-252-252	5	0	0	0	0	87	0	0	7	0	29	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	159	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	5	0	0	0	17
assemblage-951-307	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	350	0	0	0	0	0	0	0	0	0	28
assemblage-876-300	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	49	29	0	0	31	0	0	0	0	21	0	0	0	6
assemblage-884-180	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	19	0	0	0	0	0	79	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	24	0	0	0	0	0	26	0	9	0	16
assemblage-238-250	0	0	0	0	0	54	0	0	0	0	21	0	0	0	36	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	40	0	0	0	18
assemblage-164-524	0	0	0	0	0	39	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	14
assemblage-447-675	0	0	0	0	6	0	0	0	0	0	53	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	239	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-784-763	0	0	0	0	0	19	0	0	0	11	38	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	11
assemblage-891-302	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	87	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	11	0	0	0	0	0	55	0	0	0	12
assemblage-805-423	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	21
assemblage-427-762	0	0	7	0	0	156	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	27	0	0	0	18
assemblage-590-275	0	0	0	0	0	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
