Assemblage_Name	4-2348299-5204905	2-9687476-1	8762718-4-0	2-1-5916413	4-2348299-3	7897221-6104420-1	2-8286859-1	2-3-2	7897221-6259629-1	7717635-2348299-9900986	7705257-4-1	9109888-4-1	0-4-0	2-8177209-1	7081660-2693813-8707330	7897221-4-1	2-3-2323937	2-3-510429	2-6364314-1	8306433-1-4676275	0-4-5405467	8762718-5140645-0	2-3274797-1	6464140-4-1	4-1593331-3	8762718-4-5892737	4098953-4-0	8035301-4-1	2-8954120-1	2-1-3289697	2-5195785-4676275	2-4-7717504	2045731-89540-1	8762718-4-4335460	2-1-4146984	2-4-6308771	2-6899468-1	2-1-4676275	5647186-4-1	2-576810-5916413	2-5139000-1	2-4-6223180	5090419-6940874-4676275	2-4-1	8762718-4-8889123	2723742-1-3	1815862-4-2217097	7081660-4-8707330	4-2348299-9227105	4-2-4	2-7297772-2	2-1-716780	6586525-1-3	2-6940874-4676275	2-89540-1	2-4-2217097	2-1-3	2-4-1025064	9682190-1-3	8762718-4-8120911	2-4-2252046	2-6024411-2
assemblage-285-119	0	0	78	0	111	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	48	73	0	0	0	0	0	0	0	0	18	0	0	0	0	4	0	0	9
assemblage-936-250	0	0	26	0	10	0	0	60	0	0	0	0	0	13	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	10
assemblage-988-353	0	0	0	0	94	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	19	0	0	0	0	0	0	34	0	0	0	0	28	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	14	0	0	0	53	0	0	13
assemblage-692-481	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	0	359	0	0	0	0	0	0	0	0	0	0	17	45	0	0	31	0	0	16
assemblage-497-531	0	0	17	0	174	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	133	24	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	9
assemblage-604-675	0	0	0	0	31	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	200	53	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	4
assemblage-481-156	0	0	82	0	40	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	146	21	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	7
assemblage-465-144	0	0	26	0	20	0	0	70	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	148	16	0	0	0	14	0	0	0	0	0	0	0	0	0	178	0	0	2
assemblage-607-238	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	21	0	0	0	0	5	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	25
assemblage-508-917	0	0	19	0	48	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	16	0	0	0	0	0	212	36	0	0	0	0	0	0	0	0	14	0	0	0	0	86	0	0	14
assemblage-806-986	0	0	18	0	17	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	20	0	0	0	0	0	307	0	0	0	0	0	0	0	0	35	0	0	0	0	0	15	10	0	6
assemblage-666-410	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	3	116	0	0	0	0	0	11
assemblage-667-848	0	0	0	0	86	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	38	0	119	0	0	0	14	0	0	11
assemblage-763-893	0	0	46	0	77	0	0	61	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	24	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	90	0	0	52	0	81	0	0	5
assemblage-991-355	0	0	0	71	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	7	0	0	24	0	0	21
assemblage-711-905	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	125	0	0	0	16	0	0	10
assemblage-405-331	0	0	0	0	0	0	0	13	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	9	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	11
assemblage-267-347	0	0	0	22	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-702-912	0	0	0	16	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	15
assemblage-520-527	0	0	0	0	45	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	202	65	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	6
assemblage-471-319	0	0	79	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	38	0	0	129	0	0	0	0	7
assemblage-302-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	23	109	0	0	0	0	0	20
assemblage-499-512	0	0	0	0	30	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	208	72	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	11
assemblage-230-157	0	0	0	0	0	0	0	8	0	0	0	0	37	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-891-274	0	0	9	77	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	15	0	0	0	0	0	237	0	0	0	0	0	0	0	0	14	0	0	0	0	0	39	23	0	5
assemblage-371-808	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	13
assemblage-916-1002	0	0	19	0	83	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	141	79	0	0	0	0	0	0	0	0	27	0	0	0	0	70	0	0	2
assemblage-575-740	0	0	35	0	8	0	0	87	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	132	11	0	0	0	12	0	0	0	0	0	0	0	0	0	188	0	0	4
assemblage-799-965	0	0	0	101	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	9	0	0	0	0	0	231	0	0	0	0	0	0	0	0	15	0	0	0	0	0	30	6	0	8
assemblage-599-246	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	8	0	0	0	0	12	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	53	24	0	0	11	0	0	17
assemblage-398-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	43	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	27	0	0	0	38	0	0	14
assemblage-526-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	4	78	0	0	0	0	0	13
assemblage-509-534	0	0	6	0	26	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	203	62	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	5
assemblage-675-257	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	111	0	5	0	0	0	20
assemblage-612-218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	143	124	0	0	0	0	0	16
assemblage-525-913	0	0	3	0	58	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	64	0	0	0	0	0	73	48	0	0	0	0	0	0	0	0	8	0	0	0	0	94	0	0	5
assemblage-164-933	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	21
assemblage-470-127	0	0	22	0	8	0	0	85	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	153	19	0	0	0	6	0	0	0	0	0	0	0	0	0	185	0	0	5
assemblage-257-856	0	0	35	0	75	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	124	54	0	0	0	0	0	0	0	0	19	0	0	0	0	57	0	0	9
assemblage-782-467	0	0	7	0	62	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	198	0	0	0	0	0	0	12	0	0	0	0	0	0	0	59	0	0	5
assemblage-540-938	0	0	48	0	89	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	43	87	0	0	0	0	0	0	0	0	18	0	0	0	0	15	0	0	18
assemblage-477-336	0	0	79	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	4	0	38	0	31	0	0	106	0	0	0	0	20
assemblage-370-281	0	0	22	0	47	0	0	54	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	97	0	0	0	0	0	129	13	0	0	0	0	0	0	0	0	75	0	0	12	0	16	0	0	20
assemblage-672-407	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	7	111	0	0	0	0	0	7
assemblage-928-1006	0	0	10	0	59	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	60	0	0	0	0	0	57	63	0	0	0	0	0	0	0	0	16	0	0	0	0	81	0	0	11
assemblage-250-872	0	0	53	0	108	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	48	85	0	0	0	0	0	0	0	0	25	0	0	0	0	10	0	0	7
assemblage-510-572	0	0	0	0	0	44	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	25	0	0	0	0	0	0	0	25	31	0	0	0	0	0	3
assemblage-673-388	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	9	95	0	0	0	0	0	9
assemblage-288-575	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	22
assemblage-356-329	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	31
assemblage-935-1004	0	0	7	0	57	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	52	0	0	0	0	0	76	61	0	0	0	0	0	0	0	0	9	0	0	0	0	107	0	0	3
assemblage-988-336	0	0	0	73	0	0	0	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	50	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	6	0	0	15	0	0	7
assemblage-344-220	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	112	0	0	0	22	0	0	9
assemblage-352-266	0	0	0	0	13	0	0	44	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	276	49	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	5
assemblage-261-343	0	0	0	0	89	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	14	0	0	0	0	0	0	16	0	0	0	0	28	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	18	0	0	0	61	0	0	16
assemblage-793-991	0	0	0	0	64	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	23	0	124	0	0	0	6	0	0	23
assemblage-689-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	10	79	0	0	0	0	0	18
assemblage-923-976	0	0	18	0	64	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	76	0	0	0	0	0	58	65	0	0	0	0	0	0	0	0	9	0	0	0	0	76	0	0	6
assemblage-178-167	0	0	0	0	13	0	0	64	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	260	41	0	0	0	0	0	0	0	0	27	0	0	7	0	0	0	0	10
assemblage-562-744	0	0	0	0	19	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	222	77	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	6
assemblage-263-346	0	0	0	0	109	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	16	0	0	0	0	0	0	22	0	0	0	0	35	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	19	0	0	0	47	0	0	21
assemblage-667-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	137	132	0	0	0	0	0	14
assemblage-471-161	0	0	14	0	207	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	107	41	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	6
assemblage-955-695	0	0	14	0	83	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	7
assemblage-562-770	0	0	31	0	32	0	0	78	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	141	18	0	0	0	16	0	0	0	0	0	0	0	0	0	162	0	0	2
assemblage-809-982	0	0	32	0	6	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	66	0	0	0	0	0	61	0	0	22
assemblage-594-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	36	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	26	0	0	0	44	0	0	12
assemblage-491-357	0	0	111	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	9	0	19	0	34	0	0	113	0	0	0	0	7
assemblage-491-516	0	0	4	0	26	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	209	66	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	3
assemblage-340-344	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	32
assemblage-921-684	0	0	89	0	55	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	17	0	0	0	0	0	132	15	0	7
assemblage-900-267	0	0	23	0	12	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	0	339	0	0	0	0	0	0	0	0	26	0	0	0	0	0	21	9	0	5
assemblage-709-471	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	14
assemblage-291-540	0	0	0	0	58	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	7	0	0	0	0	0	192	0	0	0	0	0	0	0	0	16	0	97	0	0	0	16	0	0	14
assemblage-532-565	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	9	90	0	0	0	0	0	8
assemblage-602-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	21	0	351	0	0	0	0	0	0	0	0	0	0	20	46	0	0	34	0	0	19
assemblage-868-416	0	0	78	0	38	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	13	0	0	0	0	0	141	11	0	6
assemblage-164-945	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	31	0	0	0	0	0	0	0	30	24	0	0	0	0	0	10
assemblage-609-673	0	0	15	0	199	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	14	0	0	0	0	0	117	34	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	5
assemblage-361-255	0	0	6	0	30	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	43	0	0	0	0	0	0	0	120	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	3
assemblage-194-177	0	9	0	0	0	0	0	0	0	0	0	0	41	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-906-535	0	0	0	0	0	0	0	318	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-915-529	0	0	0	0	0	0	0	291	0	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-518-548	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	6	80	0	0	0	0	9	3
assemblage-699-475	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	6	119	0	0	0	0	0	7
assemblage-919-1011	0	0	66	0	114	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	39	74	0	0	0	0	0	0	0	0	18	0	0	0	0	12	0	0	10
assemblage-458-160	0	0	25	0	16	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	149	15	0	0	0	8	0	0	0	0	0	0	0	0	0	200	0	0	6
assemblage-247-871	0	0	32	0	50	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	14	0	0	0	0	0	226	39	0	0	0	0	0	0	0	0	17	0	0	0	0	69	0	0	11
assemblage-760-869	0	0	77	0	88	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	157	0	0	7	0	0	0	0	17
assemblage-253-215	0	0	256	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	11	0	0	0	0	2
assemblage-258-243	0	0	227	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	11	0	0	0	0	5
assemblage-229-848	0	0	35	0	99	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	129	68	0	0	0	0	0	0	0	0	36	0	0	0	0	70	0	0	3
assemblage-297-123	0	0	35	0	93	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	135	81	0	0	0	0	0	0	0	0	30	0	0	0	0	44	0	0	7
assemblage-262-855	0	0	17	0	38	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	17	0	0	0	0	0	250	40	0	0	0	0	0	0	0	0	12	0	0	0	0	68	0	0	3
assemblage-767-883	0	0	2	0	16	0	0	33	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	248	61	0	0	0	0	0	0	0	0	32	0	0	11	0	0	0	0	6
assemblage-790-480	0	0	105	0	44	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	19	0	0	0	0	0	132	3	0	6
assemblage-604-218	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	16
assemblage-356-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	35	78	0	0	0	0	0	17
assemblage-524-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	37	97	0	0	0	0	0	10
assemblage-713-902	0	0	0	0	95	0	0	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	31	0	0	0	0	23	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	19	0	0	0	54	0	0	21
assemblage-912-548	0	0	0	0	0	0	0	289	0	0	0	0	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
