Assemblage_Name	6155949-1-4	8493019-7467897-2	1-1-7673596	1-1-4	1037482-4-4	1-1-7011225	1-0-3	8868148-0-3	2-3687340-4	9510885-1-4	9527757-1-4	8412301-1-4	6155949-1920728-4	6155949-1-8435439	1-1-7322900	1-0-3761543	1-1-6650665	2-7467897-2	9694807-4-4	6155949-9568695-4	2-2-2	1599305-0-3	2-9546178-4	2-202816-4	8412301-1-131786	6155949-9238561-4	2-4-2763704	2-9546178-1775986	1-0-6914195	8186835-1-4	6155949-8555577-4	1-0-2141126	9513698-0-3	2-4-4	1-1-8014087	2955452-1-4	6155949-3679318-4	9527757-1-1825542	3786020-1-4	3508532-1-4	1-2816465-3	7791519-1-4	5630621-4-2763704	2-3294307-2763704	9320299-1-4	6155949-7002998-4
assemblage-160-948	32	0	37	204	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-357-334	294	0	8	129	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-679-391	134	13	0	101	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-610-223	149	6	38	175	0	0	83	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	3
assemblage-688-487	211	5	14	135	0	0	48	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9
assemblage-349-339	332	0	6	80	0	0	19	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-803-461	205	0	0	82	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-260-232	82	0	0	80	30	0	94	0	0	0	0	30	0	17	0	0	0	15	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-977-352	235	0	0	143	0	0	56	0	0	0	0	0	26	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11
assemblage-614-667	192	0	0	1	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-198-177	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-898-542	0	0	0	0	136	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-942-233	165	0	0	21	0	0	166	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	34	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-894-247	99	0	0	172	0	0	183	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-894-530	0	0	0	0	118	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-930-240	146	0	0	150	0	9	162	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-411-344	325	0	0	88	0	0	12	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-673-417	144	21	34	121	0	0	112	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-254-333	235	0	0	134	0	0	66	0	0	0	0	0	20	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-260-332	180	0	57	112	0	0	55	0	0	0	0	0	33	0	0	0	0	37	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-681-262	71	0	10	177	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4
assemblage-925-280	185	0	0	151	0	0	109	0	0	0	0	0	45	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-371-813	184	0	0	60	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
assemblage-172-952	145	11	0	97	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0	3
assemblage-887-413	166	0	0	117	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	5	0	0	0	0	7
assemblage-333-235	161	0	54	117	0	0	80	0	0	0	0	0	16	0	0	0	0	29	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-296-570	315	0	0	91	0	0	11	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-292-563	181	50	0	111	0	0	35	18	0	0	12	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8
assemblage-357-256	133	0	0	14	56	0	70	0	44	0	0	39	0	0	0	0	0	73	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-897-536	0	0	0	0	137	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-957-688	181	0	0	97	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-344-340	312	0	0	128	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-340-239	172	0	37	120	0	0	77	0	0	0	0	0	24	0	0	0	0	49	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-928-253	178	0	0	104	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-449-332	186	0	0	63	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-261-238	107	0	0	208	0	0	0	0	0	0	0	38	0	64	0	0	0	48	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-363-786	150	12	0	103	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	18	0	6
assemblage-279-115	112	0	0	98	0	0	134	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-543-930	57	0	0	138	0	0	132	0	11	22	0	0	0	0	0	0	0	6	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-629-460	34	0	0	76	9	0	45	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-815-972	209	9	0	109	0	0	126	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-597-662	188	0	0	5	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-292-549	182	6	0	100	0	0	172	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-631-459	42	0	0	70	13	0	49	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-353-336	308	0	0	112	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23
assemblage-293-129	189	0	0	4	0	0	151	0	48	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-370-312	292	0	0	135	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-929-253	144	0	0	150	0	7	153	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-295-545	89	0	0	182	0	0	169	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-646-853	102	0	0	180	0	0	175	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-280-126	51	0	0	143	0	0	148	0	15	12	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-925-992	67	0	0	136	0	0	159	0	10	0	0	0	0	0	0	15	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-196-186	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-941-247	168	0	0	102	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
