Assemblage_Name	1-5755206-3342467	780976-2-4	1-1-0	4-2-5568542	4-2-4866253	1-1-8074541	1-5755206-4	1-4-4	3-2-3	7310923-1731390-4	4841450-4-4	4133495-4-5015187	2-1-4	3-4-3	1-4-6220029	3-5828303-3	1-4-5015187	1-8079584-4	1-4-9027733	1-4-8659540	78621-4-4	3-6755336-4	4-4-1	3-2-4	3-4633007-4	1-4-4630326	4-2-4	7310923-1731390-3800288	8862870-4-4	9481554-6755336-4	4-1730379-4	9728930-4-4	7310923-1731390-5935682	1-4-9153831	1-4-8095603
assemblage-828-627	0	0	161	0	0	0	0	100	0	0	0	0	84	68	0	0	0	0	0	0	0	0	0	4	0	0	78	0	0	0	0	0	0	0	5
assemblage-613-755	0	0	0	0	0	0	0	196	0	0	0	9	0	0	0	0	0	0	0	0	0	211	0	0	0	0	68	0	0	0	0	0	0	0	16
assemblage-227-792	0	0	0	0	0	0	0	140	0	0	0	21	0	0	0	0	0	0	0	0	0	193	0	0	0	0	131	0	0	0	0	0	0	9	6
assemblage-497-751	0	0	0	0	0	0	0	178	0	78	0	0	0	0	0	5	0	0	0	0	0	54	24	0	5	0	137	0	0	0	0	0	10	0	9
assemblage-618-292	0	12	0	53	0	0	0	138	0	45	0	0	0	0	0	6	0	0	0	0	0	6	21	0	6	0	203	0	0	0	0	0	7	0	3
assemblage-344-184	0	0	0	0	0	0	0	198	0	0	0	9	0	0	0	0	0	0	0	0	0	194	0	0	0	0	89	0	0	0	0	0	0	0	10
assemblage-461-403	0	0	9	0	0	0	0	145	0	46	0	0	0	50	0	34	0	0	0	0	0	51	145	12	0	0	0	0	0	0	0	0	0	0	8
assemblage-928-974	0	0	33	0	0	0	0	186	0	57	0	0	0	65	0	0	0	0	0	0	0	65	52	28	0	0	10	0	0	0	0	0	0	0	4
assemblage-114-348	0	0	0	0	0	0	0	338	0	19	0	0	0	0	0	0	0	0	0	0	0	35	80	0	0	0	20	0	0	0	0	0	0	0	8
assemblage-689-310	0	0	4	0	0	0	0	184	0	47	0	0	45	22	0	0	0	0	0	0	0	0	56	122	0	0	8	0	0	0	0	0	0	0	12
assemblage-937-366	0	0	0	0	0	0	0	174	0	66	0	0	0	0	0	0	0	0	0	13	0	28	84	0	0	0	122	0	0	0	0	0	4	0	9
assemblage-597-286	0	11	0	37	0	0	0	172	0	57	0	0	0	0	0	0	0	0	0	0	0	5	12	0	4	0	184	0	0	0	0	0	14	0	4
assemblage-358-189	0	0	0	0	0	0	27	96	0	0	0	7	0	0	0	0	0	0	0	0	0	145	0	0	0	0	212	0	0	0	0	0	0	0	13
assemblage-503-748	0	0	0	0	0	0	0	217	0	104	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	107	0	0	0	0	0	0	0	0
assemblage-685-929	0	0	0	0	0	0	0	150	0	0	0	8	0	0	0	0	0	0	0	0	0	56	0	0	0	0	269	0	0	0	0	0	0	0	17
assemblage-365-269	0	7	0	0	0	0	0	51	0	158	0	0	0	0	0	0	0	0	0	0	0	21	0	0	17	0	219	0	0	0	0	0	27	0	0
assemblage-357-276	0	0	0	0	0	0	0	300	0	37	0	0	0	15	0	18	0	0	0	0	0	61	20	0	0	0	47	0	0	0	0	0	0	0	2
assemblage-385-320	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	112	0	0	0	0	0	0	0	3
assemblage-237-956	0	0	0	0	0	0	0	304	0	40	0	0	0	19	0	27	0	0	0	0	0	51	18	0	0	0	39	0	0	0	0	0	0	0	2
assemblage-373-247	0	0	0	0	0	0	0	170	0	32	0	0	0	0	0	0	0	0	0	0	0	28	82	0	0	0	174	0	0	0	0	0	0	0	14
assemblage-732-983	0	0	35	0	0	0	0	188	0	28	0	0	5	38	0	0	0	0	23	0	0	0	77	76	0	0	19	0	0	0	0	0	0	0	11
assemblage-933-359	0	0	0	0	0	0	0	154	0	47	0	0	0	0	0	0	0	0	0	17	0	29	75	0	0	0	159	0	7	0	0	0	8	0	4
assemblage-110-333	0	0	0	0	0	0	0	160	0	45	0	0	0	0	0	0	0	0	0	22	0	30	86	0	0	0	141	0	0	0	0	0	6	0	10
assemblage-101-914	0	0	0	0	0	0	0	241	0	110	0	0	0	9	0	0	0	0	0	0	0	0	35	14	0	0	88	0	0	0	0	0	0	0	3
assemblage-936-352	0	8	0	41	0	0	0	160	0	44	0	0	0	0	0	5	0	0	0	0	0	16	19	0	0	0	188	0	0	0	0	0	12	0	7
assemblage-463-409	0	0	44	0	0	0	0	213	0	76	0	0	0	11	0	0	0	0	0	0	0	40	21	41	0	0	50	0	0	0	0	0	0	0	4
assemblage-472-737	0	0	0	0	0	0	0	251	0	50	0	0	0	0	0	0	0	0	0	0	0	57	26	0	0	0	112	0	0	0	0	0	0	0	4
assemblage-474-731	0	0	0	0	0	0	0	224	0	68	0	0	0	0	0	0	0	0	0	0	0	52	21	0	0	0	124	0	0	0	0	0	0	0	11
assemblage-226-782	0	0	0	0	0	0	0	214	0	0	0	10	0	0	0	0	0	0	0	0	0	201	0	0	0	0	70	0	0	0	0	0	0	0	5
assemblage-104-904	0	0	0	0	0	0	0	270	0	85	0	0	0	7	0	0	0	0	0	0	0	0	36	13	0	0	81	0	0	0	0	0	0	0	8
assemblage-605-286	0	0	0	0	0	0	0	338	0	9	0	0	0	0	0	0	0	0	0	0	0	21	100	0	0	0	24	0	0	0	0	0	0	0	8
assemblage-607-773	0	0	0	0	0	0	0	220	0	0	0	6	0	0	0	0	0	0	0	0	0	175	0	0	0	0	95	0	0	0	0	0	0	0	4
assemblage-327-693	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	75	7	0	0	0	165	0	0	0	0	0	0	0	9
assemblage-721-988	0	0	95	0	0	0	0	192	0	2	0	0	7	53	0	0	0	0	0	0	0	37	0	100	0	0	0	0	0	0	0	0	0	0	14
assemblage-243-933	0	11	0	0	0	0	0	42	0	135	0	0	0	0	0	0	0	0	0	0	0	23	0	0	19	0	236	0	0	0	0	0	33	0	1
assemblage-515-132	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	96	7	0	0	0	149	0	0	0	0	0	0	0	10
assemblage-344-482	0	0	0	0	0	0	0	146	0	0	0	8	0	0	0	0	6	0	0	0	0	173	5	0	0	0	160	0	0	0	0	0	0	0	2
assemblage-450-743	0	0	0	0	0	0	0	256	0	7	0	0	0	0	0	0	31	0	0	0	0	33	30	0	0	0	141	0	0	0	0	0	0	0	2
assemblage-236-475	0	0	0	0	0	0	0	342	0	10	0	0	0	0	0	0	0	0	0	0	0	27	88	0	0	0	22	0	0	0	0	0	0	0	11
assemblage-217-641	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	77	0	0	0	0	0	0	0	11
assemblage-564-470	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	123	0	0	0	0	0	0	0	8
assemblage-236-112	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	124	0	0	0	0	0	0	0	7
assemblage-608-503	0	0	22	0	0	0	0	140	0	38	0	0	69	50	0	0	0	0	0	0	0	32	37	72	0	0	33	0	0	0	0	0	0	0	7
assemblage-350-481	0	0	0	0	0	0	0	146	0	0	0	4	0	0	0	0	0	0	0	0	12	58	0	0	0	0	268	0	0	0	0	0	0	0	12
assemblage-377-697	0	0	75	0	0	0	0	69	0	0	0	0	92	77	0	0	0	0	0	0	0	12	19	128	0	0	24	0	0	0	0	0	0	0	4
assemblage-566-457	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	131	0	0	0	0	0	0	0	11
assemblage-755-641	0	0	20	0	0	0	0	189	0	78	0	0	0	34	0	9	0	0	0	0	0	46	70	10	0	0	39	0	0	0	0	0	0	0	5
assemblage-488-754	0	13	0	0	0	0	0	52	0	127	0	0	0	0	0	0	0	0	0	0	0	28	0	0	25	0	219	0	0	0	0	0	33	0	3
assemblage-435-396	0	0	13	0	0	0	0	302	0	0	0	0	0	41	0	0	0	0	0	0	0	40	41	0	0	0	46	0	0	0	0	0	0	0	17
assemblage-734-635	0	0	10	0	0	0	0	119	0	55	0	0	0	47	0	45	0	0	0	0	0	50	155	15	0	0	0	0	0	0	0	0	0	0	4
assemblage-336-184	0	0	0	0	0	0	26	125	0	0	0	17	0	0	0	0	0	0	0	0	0	108	0	0	0	0	214	0	0	0	0	0	0	0	10
assemblage-403-849	0	0	0	0	0	0	0	141	0	0	0	7	0	0	0	0	7	0	0	0	0	62	0	0	0	0	268	0	0	0	0	0	0	0	15
assemblage-903-987	0	0	22	0	0	0	0	192	0	53	0	0	0	60	0	0	0	0	0	0	0	60	57	47	0	0	6	0	0	0	0	0	0	0	3
assemblage-393-312	11	0	0	0	0	0	12	69	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	124	0	0	0	0	0	0	0	9
assemblage-331-188	0	0	0	0	0	0	0	175	0	0	0	15	0	0	0	0	0	0	0	0	0	164	0	0	0	0	131	0	0	0	0	0	0	7	8
assemblage-347-681	0	0	0	0	0	0	0	153	0	14	0	0	0	0	0	0	13	0	0	0	0	114	58	0	0	0	145	0	0	0	0	0	0	0	3
assemblage-395-318	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	102	0	0	0	0	0	0	0	4
assemblage-824-118	0	0	45	0	0	0	0	208	0	71	0	0	0	4	0	0	0	0	0	0	0	61	41	26	0	0	43	0	0	0	0	0	0	0	1
assemblage-383-267	0	0	0	0	0	0	0	158	0	31	0	0	0	0	0	0	0	0	0	2	0	14	81	0	0	0	209	0	0	0	0	0	0	0	5
assemblage-469-755	0	0	0	0	0	0	0	252	0	9	0	0	0	0	0	0	31	0	0	0	0	49	23	0	0	0	131	0	0	0	0	0	0	0	5
assemblage-385-319	0	0	0	0	4	0	8	207	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	34	0	0	0	0	53	0	0	1
assemblage-752-634	0	0	12	0	0	0	0	191	0	144	0	0	0	0	0	0	0	0	0	0	0	63	14	11	0	0	58	0	0	0	0	0	0	0	7
assemblage-369-692	0	0	64	0	0	0	0	58	0	4	0	0	121	63	0	0	0	0	0	0	0	6	20	139	0	0	25	0	0	0	0	0	0	0	0
assemblage-323-684	0	0	0	0	0	0	0	241	0	11	0	0	0	0	0	0	26	0	0	0	0	45	16	0	0	0	157	0	0	0	0	0	0	0	4
assemblage-869-918	0	0	32	0	0	0	0	218	0	89	0	0	0	13	0	0	0	0	0	0	0	38	23	32	0	0	51	0	0	0	0	0	0	0	4
assemblage-501-749	0	0	0	0	0	0	0	143	0	35	0	0	0	0	0	0	0	0	0	0	0	15	103	0	0	0	199	0	0	0	0	0	0	0	5
assemblage-501-748	0	0	0	0	0	0	0	316	0	38	0	0	0	14	0	17	0	0	0	0	0	60	16	0	0	0	34	0	0	0	0	0	0	0	5
assemblage-213-781	0	0	0	0	0	0	0	223	0	0	0	8	0	0	0	0	0	0	0	0	0	173	0	0	0	0	90	0	0	0	0	0	0	0	6
assemblage-688-285	0	0	5	0	0	0	0	148	0	56	0	0	6	11	0	0	0	0	0	0	0	108	47	107	0	0	10	0	0	0	0	0	0	0	2
assemblage-932-998	0	0	30	0	0	0	0	202	0	44	0	0	0	61	0	0	0	0	0	0	0	68	59	28	0	0	0	0	0	0	0	0	0	0	8
assemblage-761-624	0	0	11	0	0	0	0	205	0	134	0	0	0	10	0	0	0	0	0	0	0	50	16	7	0	0	67	0	0	0	0	0	0	0	0
assemblage-137-330	0	0	0	0	0	0	0	345	0	13	0	0	0	0	0	0	0	0	0	0	0	36	77	0	0	0	24	0	0	0	0	0	0	0	5
assemblage-754-638	0	0	45	0	0	0	0	210	0	93	0	0	0	13	0	0	0	0	0	0	0	35	25	30	0	0	45	0	0	0	0	0	0	0	4
assemblage-729-1006	0	0	23	0	0	0	0	195	0	61	0	0	0	48	0	0	0	0	0	0	0	65	52	43	0	0	8	0	0	0	0	0	0	0	5
assemblage-842-915	0	0	20	0	0	0	0	281	0	0	0	0	0	49	0	0	0	1	0	0	0	35	46	0	0	0	52	0	0	0	0	0	0	0	16
assemblage-851-901	0	0	8	0	0	0	0	195	0	142	0	0	0	7	0	0	0	0	0	0	0	50	21	7	0	0	62	0	0	0	0	0	0	0	8
assemblage-828-136	0	0	14	0	0	0	0	184	0	133	0	0	0	0	0	0	0	0	0	0	0	63	26	15	0	0	58	0	0	0	0	0	0	0	7
assemblage-600-497	0	0	0	0	0	0	0	145	0	69	0	0	5	19	0	0	0	0	0	0	0	101	35	109	0	0	8	0	0	0	0	0	0	0	9
assemblage-437-378	0	0	13	0	0	0	0	146	0	53	0	0	0	56	0	28	0	0	0	0	0	51	138	13	0	0	0	0	0	0	0	0	0	0	2
assemblage-458-410	0	0	36	0	0	0	0	225	0	86	0	0	0	9	0	0	0	0	0	0	0	37	28	28	0	0	47	0	0	0	0	0	0	0	4
assemblage-685-923	0	0	0	0	0	0	0	235	0	0	0	55	0	0	0	0	20	0	0	0	0	95	0	0	0	0	93	0	0	0	0	0	0	0	2
assemblage-477-657	0	0	0	0	0	0	0	132	0	107	0	0	116	86	0	0	0	0	0	0	0	0	9	14	0	0	34	0	0	0	0	0	0	0	2
assemblage-612-275	0	4	0	0	0	0	0	97	0	133	0	0	0	0	0	0	0	0	0	0	0	11	146	0	0	0	99	0	0	0	0	0	0	0	10
assemblage-210-937	0	0	0	0	0	0	0	213	0	119	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	88	0	0	0	0	0	0	0	1
assemblage-240-109	0	0	0	0	0	0	17	245	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	109	0	0	0	0	0	0	0	2
assemblage-879-838	0	0	0	0	0	0	0	241	0	3	0	0	0	0	0	0	0	0	0	0	0	91	9	0	0	0	150	0	0	0	0	0	0	0	6
assemblage-524-131	0	0	0	0	0	0	0	243	0	2	0	0	0	0	0	0	38	0	0	0	0	44	24	0	0	0	149	0	0	0	0	0	0	0	0
assemblage-255-725	0	0	0	0	0	0	0	18	32	26	0	0	130	35	0	0	0	0	0	0	0	0	80	169	0	0	7	0	0	0	0	0	0	0	3
assemblage-745-570	0	0	0	0	0	0	0	205	0	107	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	103	0	0	0	0	0	0	0	5
assemblage-585-727	0	0	20	0	0	0	0	135	0	15	0	0	47	45	0	0	0	0	0	0	0	78	41	41	0	0	77	0	0	0	0	0	0	0	1
assemblage-243-162	27	0	0	0	0	0	14	52	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	130	0	0	0	0	0	0	0	7
assemblage-246-669	0	0	0	0	0	0	13	99	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	124	0	0	0	4	14	0	0	4
assemblage-478-642	0	0	0	0	0	0	0	121	0	129	0	0	124	76	0	0	0	0	0	0	0	0	16	7	0	0	25	0	0	0	0	0	0	0	2
assemblage-821-647	0	0	153	0	0	0	0	91	0	0	0	0	95	77	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	5
assemblage-243-797	0	0	0	0	0	0	7	101	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	139	0	0	2	0	18	0	0	8
assemblage-821-643	0	0	140	0	0	0	0	105	0	0	0	0	88	83	0	0	0	0	0	0	0	0	7	0	0	0	71	0	0	0	0	0	0	0	6
assemblage-611-922	0	0	2	0	0	0	0	207	0	65	0	0	61	65	0	0	0	0	0	0	0	8	0	13	0	0	62	12	0	0	0	0	0	0	5
assemblage-724-995	0	0	40	0	0	0	0	173	0	28	0	0	16	63	0	0	0	0	0	0	0	45	45	62	0	0	23	0	0	0	0	0	0	0	5
assemblage-393-321	0	0	0	0	0	0	41	240	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	105	0	0	0	0	0	0	0	1
assemblage-728-992	0	0	27	0	0	0	0	215	0	31	0	0	10	50	0	0	0	0	10	0	0	0	79	63	0	0	12	0	0	0	0	0	0	0	3
assemblage-597-731	0	0	91	0	0	0	0	184	0	0	0	0	11	61	0	0	0	0	0	0	0	48	9	89	0	0	0	0	0	0	0	0	0	0	7
assemblage-605-717	0	0	20	0	0	0	0	217	0	29	0	0	8	61	0	0	0	0	11	0	0	0	73	58	0	0	20	0	0	0	0	0	0	0	3
assemblage-668-930	0	0	0	0	0	0	0	135	0	0	0	13	0	0	0	0	6	0	0	0	0	64	0	0	0	0	272	0	0	0	0	0	0	0	10
assemblage-405-318	0	0	0	0	8	0	9	194	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	39	0	0	0	0	44	0	0	2
assemblage-121-343	0	0	0	0	0	0	0	172	0	30	0	0	0	0	0	0	0	0	0	17	0	32	81	0	0	0	153	0	0	0	0	0	7	0	8
assemblage-576-485	0	0	0	0	10	0	9	192	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	42	0	0	0	0	39	0	0	1
assemblage-387-847	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	138	0	0	0	0	0	0	0	7
assemblage-453-406	0	0	37	0	0	0	0	210	0	84	0	0	0	9	0	0	0	0	0	0	0	41	28	28	0	0	57	0	0	0	0	0	0	0	6
assemblage-739-488	0	0	87	0	0	0	0	181	0	6	0	0	6	65	0	0	0	0	0	0	0	36	3	110	0	0	0	0	0	0	0	0	0	0	6
assemblage-412-860	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	233	23	0	0	0	129	0	0	0	0	0	0	0	1
assemblage-472-664	0	0	0	0	0	0	0	134	0	125	0	0	124	82	0	0	0	0	0	0	0	0	3	10	0	0	22	0	0	0	0	0	0	0	0
assemblage-348-188	0	0	0	0	0	0	0	210	0	0	0	7	0	0	0	0	0	0	0	0	0	192	0	0	0	0	81	0	0	0	0	0	0	0	10
assemblage-932-368	0	0	0	0	0	0	0	120	0	134	0	0	0	0	0	0	0	0	0	0	0	17	132	0	0	0	81	0	0	0	0	0	0	0	16
assemblage-235-123	0	0	0	0	4	0	6	186	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	39	0	0	0	0	47	0	0	2
assemblage-209-484	0	0	0	0	0	0	0	181	0	44	0	0	0	0	0	0	4	0	0	26	0	33	66	0	0	0	133	0	0	0	0	0	10	0	3
assemblage-420-841	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	142	0	0	0	0	0	0	0	4
assemblage-360-710	0	0	0	0	0	0	0	163	0	71	0	0	10	12	0	0	0	0	0	0	0	95	37	93	0	0	7	9	0	0	0	0	0	0	3
assemblage-234-940	0	0	0	0	0	0	0	231	0	99	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	83	0	0	0	0	0	0	0	5
assemblage-827-631	0	0	152	0	0	0	0	109	0	0	0	0	86	69	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	6
assemblage-254-112	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	114	0	0	0	0	0	0	0	11
assemblage-214-177	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	117	0	0	0	0	0	0	0	10
assemblage-224-778	0	0	0	0	0	0	14	146	0	0	0	9	0	0	0	0	0	0	0	0	0	184	0	0	0	0	137	0	0	0	0	0	0	0	10
assemblage-441-398	0	0	10	0	0	0	0	193	0	142	0	0	0	8	0	0	0	0	0	0	0	52	15	10	0	0	60	0	0	0	0	0	0	0	10
assemblage-743-627	0	0	8	0	0	0	0	201	0	147	0	0	0	0	0	0	0	0	0	0	0	47	26	7	0	0	56	0	0	0	0	0	0	0	8
assemblage-519-125	0	0	0	0	0	0	0	170	0	24	0	0	0	0	0	0	17	0	0	0	0	103	37	0	0	0	149	0	0	0	0	0	0	0	0
assemblage-483-768	0	0	0	0	0	0	0	251	0	47	0	0	0	0	0	0	0	0	0	0	0	57	17	0	0	0	121	0	0	0	0	0	0	0	7
assemblage-526-107	0	0	0	0	0	0	0	216	0	8	0	0	0	0	0	0	29	0	0	0	0	52	24	0	0	0	166	0	0	0	0	0	0	0	5
assemblage-211-180	32	0	0	0	4	0	14	45	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	136	0	0	0	0	0	0	0	1
assemblage-264-360	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	243	25	0	0	0	134	0	0	0	0	0	0	0	1
assemblage-264-339	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	227	14	0	0	0	144	0	0	0	0	0	0	0	6
assemblage-109-340	0	0	0	0	0	0	0	346	0	8	0	0	0	0	0	0	0	0	0	0	0	36	93	0	0	0	17	0	0	0	0	0	0	0	0
assemblage-675-940	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	168	0	0	0	0	0	0	0	7
assemblage-918-974	0	0	19	0	0	0	0	134	0	26	0	0	46	63	0	0	0	0	0	0	0	73	31	37	0	0	67	0	0	0	0	0	0	0	4
assemblage-609-945	0	0	5	0	0	0	0	171	0	53	0	0	43	31	0	0	0	0	0	0	0	0	62	121	0	0	9	0	0	0	0	0	0	0	5
assemblage-399-852	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	167	0	0	0	0	0	0	0	5
assemblage-350-720	0	0	6	0	0	0	0	199	0	72	0	0	43	59	0	0	0	0	0	0	0	8	9	18	0	0	74	8	0	0	0	0	0	0	4
assemblage-762-597	0	0	0	0	0	0	0	249	0	93	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	85	0	0	0	0	0	0	0	2
assemblage-818-138	0	0	37	0	0	0	0	225	0	100	0	0	0	13	0	0	0	0	0	0	0	36	26	21	0	0	38	0	0	0	0	0	0	0	4
assemblage-252-346	0	0	0	0	0	0	0	207	0	0	0	53	0	0	0	0	28	0	0	0	0	120	0	0	0	0	92	0	0	0	0	0	0	0	0
assemblage-362-702	0	0	88	0	0	0	0	65	0	5	0	0	111	68	0	0	0	0	0	0	0	7	17	122	0	0	17	0	0	0	0	0	0	0	0
assemblage-516-120	0	0	0	0	0	0	0	244	0	5	0	0	0	0	0	0	19	0	0	0	0	47	20	0	0	0	162	0	0	0	0	0	0	0	3
assemblage-122-342	0	0	0	0	0	0	0	366	0	8	0	0	0	0	0	0	0	0	0	0	0	31	76	0	0	0	15	0	0	0	0	0	0	0	4
assemblage-516-122	0	0	0	0	0	0	0	146	0	32	0	0	0	0	0	0	10	0	0	0	0	122	54	0	0	0	136	0	0	0	0	0	0	0	0
assemblage-733-469	0	0	29	0	0	0	0	210	0	28	0	0	7	59	0	0	0	0	18	0	0	0	63	66	0	0	17	0	0	0	0	0	0	0	3
assemblage-602-744	0	0	32	0	0	0	0	197	0	20	0	0	10	49	0	0	0	0	16	0	0	0	87	69	0	0	19	0	0	0	0	0	0	0	1
assemblage-412-842	0	0	0	0	0	0	0	215	0	0	0	46	0	0	0	0	21	0	0	0	0	126	0	0	0	0	92	0	0	0	0	0	0	0	0
assemblage-496-749	0	10	0	0	0	0	0	33	0	133	0	0	0	0	0	0	0	0	0	0	0	53	0	0	23	0	210	0	0	0	0	0	38	0	0
assemblage-758-647	0	0	7	0	0	0	0	130	0	68	0	0	0	50	0	37	0	0	0	0	0	53	140	10	0	0	0	0	0	0	0	0	0	0	5
assemblage-605-283	0	0	0	0	0	0	0	161	0	58	0	0	0	0	0	0	9	0	0	7	0	30	67	0	0	0	157	0	0	0	0	0	0	0	11
assemblage-559-476	0	0	0	0	0	0	16	176	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	103	0	0	0	0	8	0	0	11
assemblage-110-339	0	0	0	0	0	0	0	107	0	123	0	0	0	0	0	0	0	0	0	0	0	18	135	0	0	0	103	0	0	0	0	0	0	0	14
